CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
57776J100,MXL,MAXLINEAR INC,39080,1844,679.6K,32.07K,+5%,<.01%
92763W103,VIPS,VIPSHOP HLDGS LTD,17901,1986,281.41K,31.22K,+12.5%,<.01%
49456W105,KLC,KINDERCARE LEARNING COMPANIE,13794,13794,30.35K,30.35K,NEW,<.01%
10482B101,BHR,BRAEMAR HOTELS & RESORTS INC,12839,12839,30.3K,30.3K,NEW,<.01%
762544104,RBBN,RIBBON COMMUNICATIONS INC,14129,14129,29.95K,29.95K,NEW,<.01%
002824100,ABT,ABBOTT LABORATORIES,29455,291,3.02M,29.88K,+1%,0.01%
191241108,KOF,COCA-COLA FEMSA SAB DE CV,2801,305,273.2K,29.75K,+12.2%,<.01%
21873S108,CRWV,COREWEAVE INC,4400,374,340.87K,28.97K,+9.3%,<.01%
29251M106,ENTA,ENANTA PHARMACEUTICALS INC,38672,2287,488.43K,28.88K,+6.3%,<.01%
05988J103,BAND,BANDWIDTH INC,37847,1591,674.43K,28.35K,+4.4%,<.01%
00175J107,POWW,OUTDOOR HOLDING CO,14069,14069,28.28K,28.28K,NEW,<.01%
89455T109,TMCI,TREACE MED CONCEPTS INC,20986,20986,28.12K,28.12K,NEW,<.01%
745848101,LUNG,PULMONX CORP,21587,21587,27.85K,27.85K,NEW,<.01%
739650109,PROP,PRAIRIE OPER CO,13713,13713,27.84K,27.84K,NEW,<.01%
45782T105,INMB,INMUNE BIO INC,24563,24563,27.76K,27.76K,NEW,<.01%
842587107,SO,SOUTHERN CO,33131,286,3.2M,27.6K,+0.9%,0.01%
25961D105,DOUG,DOUGLAS ELLIMAN INC,16717,16717,27.42K,27.42K,NEW,<.01%
83175M205,SNN,SMITH & NEPHEW PLC,13328,851,423.57K,27.05K,+6.8%,<.01%
23292B104,HEPS,D MARKET ELECTR SVCS & TRADI,10284,10284,26.94K,26.94K,NEW,<.01%
45719W205,IKT,INHIBIKASE THERAPEUTICS INC,15847,15847,26.62K,26.62K,NEW,<.01%
29082A107,EMBJ,EMBRAER S.A.,5318,443,315.56K,26.29K,+9.1%,<.01%
060505682,BACPRL,BANK AMERICA CORP,338,22,402.75K,26.21K,+7%,<.01%
855244109,SBUX,STARBUCKS CORP,21446,291,1.92M,26.07K,+1.4%,<.01%
363576109,AJG,GALLAGHER ARTHUR J & CO,20598,119,4.46M,25.77K,+0.6%,0.02%
453038408,IMO,IMPERIAL OIL LTD,12175,195,1.59M,25.51K,+1.6%,<.01%
759351604,RGA,REINSURANCE GROUP AMER INC,70826,124,14.46M,25.32K,+0.2%,0.07%
609207105,MDLZ,MONDELEZ INTL INC,15668,425,903.11K,24.5K,+2.8%,<.01%
803866300,SSL,SASOL LTD,25994,1886,336.89K,24.44K,+7.8%,<.01%
G0084W101,ADNT,ADIENT PLC,105549,1195,2.13M,24.15K,+1.1%,<.01%
92511U102,VRRM,VERRA MOBILITY CORP,13001,1680,185.78K,24.01K,+14.8%,<.01%
344419106,FMX,FOMENTO ECONOMICO MEXICANO S,2850,215,316.57K,23.88K,+8.2%,<.01%
45780L104,INGN,INOGEN INC,14103,3855,87.16K,23.82K,+37.6%,<.01%
G5698W116,LXFR,LUXFER HLDGS PLC,23760,1947,289.4K,23.71K,+8.9%,<.01%
652941105,NXXT,NEXTNRG INC,58402,58402,23.36K,23.36K,NEW,<.01%
69002R103,TEAD,TEADS HLDG CO,34896,34896,22.98K,22.98K,NEW,<.01%
76122Q105,RGP,RESOURCES CONNECTION INC,23808,6147,88.8K,22.93K,+34.8%,<.01%
35471R106,FSP,FRANKLIN STR PPTYS CORP,33925,33925,22.54K,22.54K,NEW,<.01%
464288224,ICLN,ISHARES TR,11461,1212,209.62K,22.17K,+11.8%,<.01%
74587V107,PBYI,PUMA BIOTECHNOLOGY INC,14901,3406,95.22K,21.76K,+29.6%,<.01%
46435U713,IFRA,ISHARES TR,6495,378,371.5K,21.62K,+6.2%,<.01%
47580P103,JELD,JELD-WEN HLDG INC,17357,17357,21.52K,21.52K,NEW,<.01%
02156K103,OPTU,OPTIMUM COMMUNICATIONS INC,86794,16542,112.83K,21.5K,+23.5%,<.01%
346563109,FORR,FORRESTER RESH INC,16338,3794,92.47K,21.47K,+30.2%,<.01%
464287481,IWP,ISHARES TR,13802,167,1.77M,21.4K,+1.2%,<.01%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,42533,707,1.28M,21.29K,+1.7%,<.01%
68373J104,LPRO,OPEN LENDING CORP,170605,16743,213.26K,20.93K,+10.9%,<.01%
958669103,WES,WESTERN MIDSTREAM PARTNERS L,31611,506,1.3M,20.83K,+1.6%,<.01%
346232101,FOR,FORESTAR GROUP INC,27338,836,668.14K,20.43K,+3.2%,<.01%
502431109,LHX,L3HARRIS TECHNOLOGIES INC,2756,56,951.38K,19.33K,+2.1%,<.01%
53946R106,LDI,LOANDEPOT INC,50843,13550,72.2K,19.24K,+36.3%,<.01%
53578P105,LNKB,LINKBANCORP INC,15545,2291,129.65K,19.11K,+17.3%,<.01%
410495204,HAFC,HANMI FINL CORP,76727,683,2.02M,18K,+0.9%,<.01%
808524409,SCHV,SCHWAB STRATEGIC TR,67944,571,2.07M,17.42K,+0.8%,<.01%
54948X109,LUCD,LUCID DIAGNOSTICS INC,14710,14710,16.92K,16.92K,NEW,<.01%
004397105,ARAY,ACCURAY INC DEL,43427,43427,16.85K,16.85K,NEW,<.01%
78464A508,SPYV,SPDR SERIES TRUST,6290,295,355.88K,16.69K,+4.9%,<.01%
00402L107,ASO,ACADEMY SPORTS & OUTDOORS IN,5037,295,284.32K,16.65K,+6.2%,<.01%
652526203,NEWT,NEWTEKONE INC,47416,1474,519.21K,16.14K,+3.2%,<.01%
G87052109,TEL,TE CONNECTIVITY PLC,1746,76,365.02K,15.89K,+4.6%,<.01%
715684106,TLK,TELEKOMUNIKASI IND,14419,836,269.35K,15.62K,+6.2%,<.01%
72815G108,MYPS,PLAYSTUDIOS INC,108624,32410,50.97K,15.21K,+42.5%,<.01%
78467V608,SRLN,SSGA ACTIVE ETF TR,85916,377,3.45M,15.13K,+0.4%,0.02%
464287168,DVY,ISHARES TR,23100,97,3.5M,14.69K,+0.4%,0.02%
62857J201,MYO,MYOMO INC,33839,21324,22.86K,14.41K,+170.4%,<.01%
Q4982L109,IREN,IREN LIMITED,320800,400,11M,13.71K,+0.1%,0.05%
45768S105,IOSP,INNOSPEC INC,39960,186,2.92M,13.58K,+0.5%,0.01%
10949T109,BRSP,BRIGHTSPIRE CAPITAL INC,82531,2323,462.17K,13.01K,+2.9%,<.01%
204448104,BVN,COMPANIA DE MINAS BUENAVENTU,11213,344,404.12K,12.4K,+3.2%,<.01%
833635105,SQM,SOCIEDAD QUIMICA Y MINERA DE,6651,149,538.33K,12.06K,+2.3%,<.01%
98980A105,ZTO,ZTO EXPRESS CAYMAN INC,10168,467,255.92K,11.75K,+4.8%,<.01%
29670G102,WTRG,ESSENTIAL UTILS INC,12469,283,502.12K,11.4K,+2.3%,<.01%
482497104,BEKE,KE HLDGS INC,11073,746,165.76K,11.17K,+7.2%,<.01%
464287689,IWV,ISHARES TR,174759,28,64.78M,10.38K,+0%,0.3%
988498101,YUM,YUM BRANDS INC,1413,66,219.69K,10.26K,+4.9%,<.01%
808524300,SCHG,SCHWAB STRATEGIC TR,324210,342,9.44M,9.96K,+0.1%,0.04%
92189F643,MOAT,VANECK ETF TRUST,11834,100,1.14M,9.67K,+0.9%,<.01%
78464A599,XSW,SPDR SERIES TRUST,20844,67,2.97M,9.53K,+0.3%,0.01%
969904101,WSM,WILLIAMS SONOMA INC,1349,52,245.95K,9.48K,+4%,<.01%
030371108,AVD,AMERICAN VANGUARD CORP,15892,3646,39.57K,9.08K,+29.8%,<.01%
24477E103,DH,DEFINITIVE HEALTHCARE CORP,55063,7378,67.73K,9.08K,+15.5%,<.01%
319390100,FBIZ,FIRST BUSINESS FINL SVCS INC,8163,165,440.23K,8.9K,+2.1%,<.01%
225655109,CCAP,CRESCENT CAP BDC INC,26200,730,318.34K,8.87K,+2.9%,<.01%
74006W207,PRAX,PRAXIS PRECISION MEDICINES I,842,27,271.28K,8.7K,+3.3%,<.01%
38059T106,GFI,GOLD FIELDS LTD,15324,191,695.72K,8.67K,+1.3%,<.01%
22948Q101,CTO,CTO RLTY GROWTH INC NEW,17175,445,317.56K,8.23K,+2.7%,<.01%
07725L102,ONC,BEONE MEDICINES LTD,814,25,241.73K,7.42K,+3.2%,<.01%
N4732M103,JBS,JBS N.V.,11643,387,209.11K,6.95K,+3.4%,<.01%
02390A101,AMX,AMERICA MOVIL SAB DE CV,19544,270,497.99K,6.88K,+1.4%,<.01%
86959K105,SUZ,SUZANO S A,14871,677,148.86K,6.78K,+4.8%,<.01%
82575P107,SBSW,SIBANYE STILLWATER LTD,11757,539,144.84K,6.64K,+4.8%,<.01%
G2662B103,CRML,CRITICAL METALS CORP,31383,806,249.18K,6.4K,+2.6%,<.01%
46434V407,SHYG,ISHARES TR,21525,150,910.74K,6.35K,+0.7%,<.01%
09352U108,BLND,BLEND LABS INC,15620,3715,26.55K,6.32K,+31.2%,<.01%
732908108,PONY,PONY AI INC,24586,657,232.09K,6.2K,+2.7%,<.01%
654106103,NKE,NIKE INC,126741,117,6.69M,6.18K,+0.1%,0.03%
78464A409,SPYG,SPDR SERIES TRUST,13440,61,1.32M,5.97K,+0.5%,<.01%
810186106,SMG,SCOTTS MIRACLE-GRO CO,12415,98,754.96K,5.96K,+0.8%,<.01%
147528103,CASY,CASEYS GEN STORES INC,7640,8,5.56M,5.82K,+0.1%,0.03%
81369Y308,XLP,SELECT SECTOR SPDR TR,3213,64,263.42K,5.25K,+2%,<.01%
46138J791,BSCQ,INVESCO EXCH TRD SLF IDX FD,26309,267,513.8K,5.21K,+1%,<.01%
405552100,HLN,HALEON PLC,83677,512,837.61K,5.13K,+0.6%,<.01%
041242108,ARKO,ARKO CORP,39130,814,217.56K,4.53K,+2.1%,<.01%
98980W107,ZSPC,ZSPACE INC,39833,39833,4.52K,4.52K,NEW,<.01%
64133Q108,NBXG,NEUBERGER NEXT GENERATION,12753,337,164.13K,4.34K,+2.7%,<.01%
91879Q109,MTN,VAIL RESORTS INC,3803,32,487.94K,4.11K,+0.8%,<.01%
78468R523,BILS,SPDR SERIES TRUST,31947,39,3.18M,3.88K,+0.1%,0.01%
46137V613,PRF,INVESCO EXCHANGE TRADED FD T,228549,77,10.86M,3.66K,+0%,0.05%
25434V104,DFAU,DIMENSIONAL ETF TRUST,55419,81,2.5M,3.65K,+0.1%,0.01%
62914V106,NIO,NIO INC,18850,585,113.67K,3.53K,+3.2%,<.01%
87256C101,TKO,TKO GROUP HOLDINGS INC,1074,17,216.59K,3.43K,+1.6%,<.01%
45857P806,IHG,INTERCONTINENTAL HOTELS GROU,3759,25,501.7K,3.34K,+0.7%,<.01%
92206C664,VTWO,VANGUARD SCOTTSDALE FDS,4560,32,456.78K,3.21K,+0.7%,<.01%
98138H101,WDAY,WORKDAY INC,4372,23,568.01K,2.99K,+0.5%,<.01%
320817109,FRME,FIRST MERCHANTS CORP,50922,76,1.97M,2.94K,+0.1%,<.01%
194162103,CL,COLGATE PALMOLIVE CO,3857,34,328.7K,2.9K,+0.9%,<.01%
464287648,IWO,ISHARES TR,17857,9,5.6M,2.82K,+0.1%,0.03%
63942X106,NVTS,NAVITAS SEMICONDUCTOR CORP,77933,291,683.47K,2.55K,+0.4%,<.01%
858927106,STEL,STELLAR BANCORP INC,11752,66,430.24K,2.42K,+0.6%,<.01%
464288356,CMF,ISHARES TR,33542,41,1.91M,2.33K,+0.1%,<.01%
09257W100,BXMT,BLACKSTONE MORTGAGE TRUST IN,16120,121,308.69K,2.32K,+0.8%,<.01%
64049M209,NEO,NEOGENOMICS INC,15387,310,114.17K,2.3K,+2.1%,<.01%
05508R106,BGS,B & G FOODS INC,125258,462,602.49K,2.22K,+0.4%,<.01%
46434G772,EWT,ISHARES INC,3667,30,260.06K,2.13K,+0.8%,<.01%
25434V724,DFUV,DIMENSIONAL ETF TRUST,47429,40,2.3M,1.94K,+0.1%,0.01%
74767V109,QS,QUANTUMSCAPE CORP,45141,300,288K,1.91K,+0.7%,<.01%
97717W208,DHS,WISDOMTREE TR,2504,17,273.45K,1.86K,+0.7%,<.01%
90984P303,UCB,UNITED CMNTY BKS BLAIRSVLE G,12039,57,379.1K,1.79K,+0.5%,<.01%
381430107,GSIE,GOLDMAN SACHS ETF TR,11069,37,477.42K,1.6K,+0.3%,<.01%
381430503,GSLC,GOLDMAN SACHS ETF TR,4541,12,568.27K,1.5K,+0.3%,<.01%
025072885,AVUS,AMERICAN CENTY ETF TR,6447,13,716.83K,1.45K,+0.2%,<.01%
921932703,VOOV,VANGUARD ADMIRAL FDS INC,1689,7,344.23K,1.43K,+0.4%,<.01%
46434V282,LRGF,ISHARES TR,5445,14,359.36K,923.98,+0.3%,<.01%
471871202,JSPR,JASPER THERAPEUTICS INC,51428,1000,45.06K,876.2,+2%,<.01%
921932505,VOOG,VANGUARD ADMIRAL FDS INC,2274,2,926.91K,815.23,+0.1%,<.01%
25434V609,DFAT,DIMENSIONAL ETF TRUST,11084,13,692.2K,811.85,+0.1%,<.01%
722304102,PDD,PDD HOLDINGS INC,11673,7,1.19M,715.25,+0.1%,<.01%
33733E302,FDN,FIRST TR EXCHANGE-TRADED FD,1194,3,279.43K,702.09,+0.3%,<.01%
464287879,IJS,ISHARES TR,6871,4,813.82K,473.77,+0.1%,<.01%
46435U218,SUSL,ISHARES TR,4508,3,512.07K,340.78,+0.1%,<.01%
37954Y715,BOTZ,GLOBAL X FDS,10063,8,334.3K,265.76,+0.1%,<.01%
922908538,VOT,VANGUARD INDEX FDS,4854,1,1.25M,257.35,+0%,<.01%
747301109,QUAD,QUAD / GRAPHICS INC,12668,29,83.73K,191.69,+0.2%,<.01%
92204A884,VOX,VANGUARD WORLD FD,21322,1,3.83M,179.84,+0%,0.02%
18885T306,CLPR,CLIPPER RLTY INC,10680,57,32.25K,172.14,+0.5%,<.01%
90400P101,UGP,ULTRAPAR PARTICIPACOES SA,33673,25,185.54K,137.75,+0.1%,<.01%
92204A405,VFH,VANGUARD WORLD FD,53561,1,6.47M,120.81,+0%,0.03%
81369Y100,XLB,SELECT SECTOR SPDR TR,4856,2,242.67K,99.94,+0%,<.01%
92189H300,EMLC,VANECK ETF TRUST,9937,2,249.52K,50.22,+0%,<.01%
97717W588,EPS,WISDOMTREE TR,265154,0,18.06M,0,NO CHANGE,0.08%
683712103,OPEN,OPENDOOR TECHNOLOGIES INC,2939365,0,13.76M,0,NO CHANGE,0.06%
97717W570,EZM,WISDOMTREE TR,203578,0,13.68M,0,NO CHANGE,0.06%
253393102,DKS,DICKS SPORTING GOODS INC,55105,0,10.93M,0,NO CHANGE,0.05%
78467V707,ULST,SSGA ACTIVE ETF TR,193126,0,7.82M,0,NO CHANGE,0.04%
92206C599,VTHR,VANGUARD SCOTTSDALE FDS,22910,0,6.59M,0,NO CHANGE,0.03%
389637109,GBTC,GRAYSCALE BITCOIN TRUST ETF,117106,0,6.18M,0,NO CHANGE,0.03%
Y62267409,NMM,NAVIOS MARITIME PARTNERS LP,91347,0,6.16M,0,NO CHANGE,0.03%
78464A334,BWZ,SPDR SERIES TRUST,224699,0,6.05M,0,NO CHANGE,0.03%
464287721,IYW,ISHARES TR,32570,0,5.91M,0,NO CHANGE,0.03%
82846H405,QXO,QXO INC,256000,0,4.97M,0,NO CHANGE,0.02%
26210C104,DBX,DROPBOX INC,191198,0,4.34M,0,NO CHANGE,0.02%
97717Y691,WCLD,WISDOMTREE TR,132016,0,3.61M,0,NO CHANGE,0.02%
464287572,IOO,ISHARES TR,26826,0,3.25M,0,NO CHANGE,0.02%
85208R101,CEF,SPROTT ASSET MANAGEMENT LP,67556,0,3.22M,0,NO CHANGE,0.01%
97717W844,DNL,WISDOMTREE TR,76836,0,3.1M,0,NO CHANGE,0.01%
00214Q708,ARKF,ARK ETF TR,78098,0,2.97M,0,NO CHANGE,0.01%
92206C623,VTWG,VANGUARD SCOTTSDALE FDS,11675,0,2.67M,0,NO CHANGE,0.01%
78433H584,HYBI,NEOS ETF TRUST,44224,0,2.19M,0,NO CHANGE,0.01%
G4253H101,JHX,JAMES HARDIE INDS PLC,114183,0,2.16M,0,NO CHANGE,0.01%
78433H303,SPYI,NEOS ETF TRUST,39954,0,1.97M,0,NO CHANGE,<.01%
97717X669,DGRW,WISDOMTREE TR,21818,0,1.92M,0,NO CHANGE,<.01%
53656G498,MAGS,LISTED FDS TR,32224,0,1.87M,0,NO CHANGE,<.01%
02072L532,BSVO,EA SERIES TRUST,72529,0,1.84M,0,NO CHANGE,<.01%
642045108,AESI,ATLAS ENERGY SOLUTIONS INC,126169,0,1.66M,0,NO CHANGE,<.01%
92837L109,VIST,VISTA ENERGY S.A.B. DE C.V.,19566,0,1.48M,0,NO CHANGE,<.01%
00510N102,TIC,TIC SOLUTIONS INC,201954,0,1.33M,0,NO CHANGE,<.01%
532206109,LIF,LIFE360 INC,31026,0,1.27M,0,NO CHANGE,<.01%
52468L505,LVHI,LEGG MASON ETF INVT,26813,0,1.09M,0,NO CHANGE,<.01%
09257P105,BTT,BLACKROCK MUN TARGET TERM TR,47381,0,1.08M,0,NO CHANGE,<.01%
46138B103,DBC,INVESCO DB COMMDY INDX TRCK,30610,0,886.16K,0,NO CHANGE,<.01%
74347X831,TQQQ,PROSHARES TR,20984,0,874.61K,0,NO CHANGE,<.01%
40131M109,GH,GUARDANT HEALTH INC,7969,0,736.1K,0,NO CHANGE,<.01%
389930207,BTC,GRAYSCALE BITCOIN MINI TR ET,23753,0,712.35K,0,NO CHANGE,<.01%
464288182,AAXJ,ISHARES TR,7147,0,688.14K,0,NO CHANGE,<.01%
46138E743,PXF,INVESCO EXCH TRADED FD TR II,9483,0,662.86K,0,NO CHANGE,<.01%
46434V860,TFLO,ISHARES TR,13064,0,661.43K,0,NO CHANGE,<.01%
46654Q203,JEPQ,J P MORGAN EXCHANGE TRADED F,11274,0,625.93K,0,NO CHANGE,<.01%
448579102,H,HYATT HOTELS CORP,4221,0,606.94K,0,NO CHANGE,<.01%
46434V738,IEUR,ISHARES TR,8406,0,590.71K,0,NO CHANGE,<.01%
464287887,IJT,ISHARES TR,4025,0,582.47K,0,NO CHANGE,<.01%
464287291,IXN,ISHARES TR,5580,0,557.82K,0,NO CHANGE,<.01%
518416409,ROUS,LATTICE STRATEGIES TR,9447,0,557.75K,0,NO CHANGE,<.01%
75526L886,FEGE,RBB FUND TRUST,11527,0,541.77K,0,NO CHANGE,<.01%
464288117,IGOV,ISHARES TR,13194,0,541.75K,0,NO CHANGE,<.01%
78463X202,FEZ,SPDR INDEX SHS FDS,8384,0,520.5K,0,NO CHANGE,<.01%
15643U104,LEU,CENTRUS ENERGY CORP,2862,0,496.81K,0,NO CHANGE,<.01%
090043100,BILL,BILL HOLDINGS INC,12964,0,496.52K,0,NO CHANGE,<.01%
464287861,IEV,ISHARES TR,7193,0,488.69K,0,NO CHANGE,<.01%
46138E297,EELV,INVESCO EXCH TRADED FD TR II,17347,0,487.1K,0,NO CHANGE,<.01%
464288521,USRT,ISHARES TR,8049,0,476.42K,0,NO CHANGE,<.01%
922021605,VTEC,VANGUARD CALIF TAX FREE FDS,4594,0,455.17K,0,NO CHANGE,<.01%
872280102,CGBD,CARLYLE SECURED LENDING INC,40295,0,440.83K,0,NO CHANGE,<.01%
464286392,URTH,ISHARES INC,2363,0,425.39K,0,NO CHANGE,<.01%
464288828,IHF,ISHARES TR,9545,0,399.46K,0,NO CHANGE,<.01%
921910709,EDV,VANGUARD WORLD FD,6090,0,395.58K,0,NO CHANGE,<.01%
46435U135,IHAK,ISHARES TR,8967,0,391.41K,0,NO CHANGE,<.01%
464287341,IXC,ISHARES TR,6779,0,390.54K,0,NO CHANGE,<.01%
464288810,IHI,ISHARES TR,7063,0,376.83K,0,NO CHANGE,<.01%
92647N527,UITB,VICTORY PORTFOLIOS II,7100,0,333.82K,0,NO CHANGE,<.01%
091749101,BITW,BITWISE 10 CRYPTO INDEX ETF,6908,0,308.14K,0,NO CHANGE,<.01%
464289420,IWX,ISHARES TR,3277,0,303.68K,0,NO CHANGE,<.01%
464288372,IGF,ISHARES TR,4309,0,288.7K,0,NO CHANGE,<.01%
921910733,ESGV,VANGUARD WORLD FD,2500,0,280.68K,0,NO CHANGE,<.01%
18452B209,CLSK,CLEANSPARK INC,31374,0,266.99K,0,NO CHANGE,<.01%
78468R622,JNK,SPDR SERIES TRUST,2776,0,265.72K,0,NO CHANGE,<.01%
808524888,SCHC,SCHWAB STRATEGIC TR,5514,0,257.71K,0,NO CHANGE,<.01%
464288786,IAK,ISHARES TR,2000,0,256.58K,0,NO CHANGE,<.01%
316092501,FNCL,FIDELITY COVINGTON TRUST,3603,0,252.93K,0,NO CHANGE,<.01%
42328H109,HLIO,HELIOS TECHNOLOGIES INC,3901,0,252.46K,0,NO CHANGE,<.01%
78463X756,EWX,SPDR INDEX SHS FDS,3798,0,251.14K,0,NO CHANGE,<.01%
01881G106,AB,ALLIANCEBERNSTEIN HLDG L P,6200,0,232.13K,0,NO CHANGE,<.01%
464288711,JXI,ISHARES TR,2600,0,224.48K,0,NO CHANGE,<.01%
759937204,IPO,RENAISSANCE CAP GREENWICH FD,4948,0,207.22K,0,NO CHANGE,<.01%
278274105,EOI,EATON VANCE ENHANCED EQUITY,11000,0,206.58K,0,NO CHANGE,<.01%
12468P104,AI,C3 AI INC,24081,0,202.76K,0,NO CHANGE,<.01%
00166B105,ALXO,ALX ONCOLOGY HLDGS INC,92233,0,184.93K,0,NO CHANGE,<.01%
67071L106,NVG,NUVEEN AMT FREE MUN CR INC F,14463,0,178.33K,0,NO CHANGE,<.01%
29382R107,EVC,ENTRAVISION COMMUNICATIONS C,60000,0,178.2K,0,NO CHANGE,<.01%
75629V104,RXRX,RECURSION PHARMACEUTICALS IN,40048,0,122.95K,0,NO CHANGE,<.01%
82835P103,SVM,SILVERCORP METALS INC,10034,0,107.76K,0,NO CHANGE,<.01%
124155102,BFLY,BUTTERFLY NETWORK INC,26500,0,107.06K,0,NO CHANGE,<.01%
67576A100,OCUL,OCULAR THERAPEUTIX INC,12532,0,106.15K,0,NO CHANGE,<.01%
67073B106,JPC,NUVEEN PFD & INCOME OPPORTUN,13843,0,104.38K,0,NO CHANGE,<.01%
M25722105,CGEN,COMPUGEN LTD,40000,0,85.2K,0,NO CHANGE,<.01%
67072T108,JFR,NUVEEN FLOATING RATE INCOME,10378,0,78.04K,0,NO CHANGE,<.01%
46655E100,DC,DAKOTA GOLD CORP,15000,0,75.75K,0,NO CHANGE,<.01%
269808101,ECC,EAGLE POINT CREDIT COMPANY I,16689,0,62.75K,0,NO CHANGE,<.01%
67623L307,OPAD,OFFERPAD SOLUTIONS INC,78220,0,51.25K,0,NO CHANGE,<.01%
M4R82T106,FVRR,FIVERR INTL LTD,27436,-9,274.91K,-90.18,-0%,<.01%
91688R108,URG,UR-ENERGY INC,11075,-85,16.5K,-126.65,-0.8%,<.01%
02008G110,ALURWS,ALLURION TECHNOLOGIES INC,0,-15312,0,-234,CLOSE,0%
373737105,GGB,GERDAU SA,11041,-75,39.86K,-270.75,-0.7%,<.01%
08975P108,CMRC,COMMERCE.COM INC,103146,-182,275.4K,-485.94,-0.2%,<.01%
02319V103,ABEV,AMBEV SA,49502,-216,144.55K,-630.72,-0.4%,<.01%
00215W100,ASX,ASE TECHNOLOGY HLDG CO LTD,156238,-30,3.39M,-650.4,-0%,0.02%
78464A847,SPMD,SPDR SERIES TRUST,10786,-12,638.74K,-710.63,-0.1%,<.01%
921937819,BIV,VANGUARD BD INDEX FDS,27850,-10,2.15M,-771.79,-0%,<.01%
151290889,CX,CEMEX SA EURO MTN BE 144A,19530,-68,223.42K,-777.91,-0.3%,<.01%
G8267K117,SMX,SMX SEC MATTERS PLC,0,-25000,0,-1.19K,CLOSE,0%
921932885,IVOO,VANGUARD ADMIRAL FDS INC,12874,-14,1.47M,-1.6K,-0.1%,<.01%
88023U101,SGI,SOMNIGROUP INTERNATIONAL INC,3467,-26,256.28K,-1.92K,-0.7%,<.01%
059460402,BBDO,BANCO BRADESCO S A,16992,-608,55.9K,-2K,-3.5%,<.01%
464287473,IWS,ISHARES TR,3747,-17,546.1K,-2.48K,-0.5%,<.01%
464287150,ITOT,ISHARES TR,71901,-19,10.24M,-2.71K,-0%,0.05%
88034P109,TME,TENCENT MUSIC ENTMT GROUP,26434,-299,245.31K,-2.77K,-1.1%,<.01%
78463X889,SPDW,SPDR INDEX SHS FDS,18192,-72,830.46K,-3.29K,-0.4%,<.01%
92206C409,VCSH,VANGUARD SCOTTSDALE FDS,8823,-42,699.37K,-3.33K,-0.5%,<.01%
71654V101,PBRA,PETROLEO BRASILEIRO S A,10670,-191,200.06K,-3.58K,-1.8%,<.01%
97651M109,WIT,WIPRO LTD,300402,-1731,636.85K,-3.67K,-0.6%,<.01%
46138E727,PXH,INVESCO EXCH TRADED FD TR II,22096,-152,594.6K,-4.09K,-0.7%,<.01%
97717W851,DXJ,WISDOMTREE TR,10208,-26,1.62M,-4.12K,-0.3%,<.01%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,1320,-21,259.94K,-4.14K,-1.6%,<.01%
74930B105,RBB,RBB BANCORP,10801,-257,230.82K,-5.49K,-2.3%,<.01%
204409601,CIG,CIA ENERGETICA DE MINAS GERA,29648,-2405,70.86K,-5.75K,-7.5%,<.01%
48123V102,ZD,ZIFF DAVIS INC,12133,-149,509.1K,-6.25K,-1.2%,<.01%
921078101,OUNZ,VANECK MERK GOLD ETF,6795,-155,306.13K,-6.98K,-2.2%,<.01%
83304A106,SNAP,SNAP INC,35341,-1546,162.57K,-7.11K,-4.2%,<.01%
90184D100,TWST,TWIST BIOSCIENCE CORP,51184,-151,2.43M,-7.18K,-0.3%,0.01%
75282U104,RNGR,RANGER ENERGY SVCS INC,20441,-425,350.36K,-7.28K,-2%,<.01%
464288885,EFG,ISHARES TR,9989,-67,1.11M,-7.46K,-0.7%,<.01%
G3730V105,FTAI,FTAI AVIATION LTD,1621,-31,397.11K,-7.59K,-1.9%,<.01%
464288604,ISCG,ISHARES TR,35688,-141,1.96M,-7.73K,-0.4%,<.01%
G61188101,LBTYA,LIBERTY GLOBAL LTD,438769,-640,5.3M,-7.74K,-0.1%,0.02%
059460303,BBD,BANCO BRADESCO S A,18978,-2210,69.27K,-8.07K,-10.4%,<.01%
40090E106,CIB,GRUPO CIBEST SA,7849,-112,571.48K,-8.15K,-1.4%,<.01%
65249B208,NWS,NEWS CORP NEW,40132,-305,1.14M,-8.7K,-0.8%,<.01%
464287598,IWD,ISHARES TR,160626,-41,34.32M,-8.76K,-0%,0.16%
922042874,VGK,VANGUARD INTL EQUITY INDEX F,15225,-115,1.26M,-9.48K,-0.7%,<.01%
319829107,FCF,FIRST COMWLTH FINL CORP PA,54585,-543,959.6K,-9.55K,-1%,<.01%
372303206,GMAB,GENMAB A/S,16747,-374,449.32K,-10.03K,-2.2%,<.01%
573075108,MRTN,MARTEN TRANS LTD,15972,-864,209.71K,-11.34K,-5.1%,<.01%
G65163100,JOBY,JOBY AVIATION INC,4034877,-1454,33.33M,-12.01K,-0%,0.15%
464288307,IMCG,ISHARES TR,14370,-156,1.13M,-12.29K,-1.1%,<.01%
04013V108,ACRE,ARES COML REAL ESTATE CORP,16912,-2564,81.18K,-12.31K,-13.2%,<.01%
108621103,BWB,BRIDGEWATER BANCSHARES INC,12389,-716,219.28K,-12.67K,-5.5%,<.01%
