CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
30303M102,META,META PLATFORMS INC,908254,842064,519.64M,481.77M,+1272.2%,0.9%
038222105,AMAT,APPLIED MATLS INC,1717122,1240022,586.9M,423.83M,+259.9%,1%
032654105,ADI,ANALOG DEVICES INC,1133911,965811,360.74M,307.26M,+574.5%,0.63%
872590104,TMUS,T-MOBILE US INC,1441655,1364049,302.79M,286.49M,+1757.7%,0.53%
75513E101,RTX,RTX CORPORATION,2047379,1468748,394.94M,283.32M,+253.8%,0.69%
609207105,MDLZ,MONDELEZ INTL INC,4925173,4883173,283.89M,281.47M,+11626.6%,0.49%
G0260P102,AS,AMER SPORTS INC,9913351,8083674,326.35M,266.11M,+441.8%,0.57%
G0593M107,AZN.L,ASTRAZENECA PLC,1233965,1233965,243.36M,243.36M,NEW,0.42%
988498101,YUM,YUM BRANDS INC,1569731,1481913,244.06M,230.41M,+1687.5%,0.42%
55306N104,MKSI,MKS INC.,1610331,984532,370.07M,226.26M,+157.3%,0.64%
742718109,PG,PROCTER & GAMBLE CO,2100311,1509897,303.37M,218.09M,+255.7%,0.53%
166764100,CVX,CHEVRON CORPORATION,1047256,1047256,216.68M,216.68M,NEW,0.38%
69351T106,PPL,PPL CORP,5659324,5659324,216.19M,216.19M,NEW,0.38%
67103H107,ORLY,OREILLY AUTOMOTIVE INC,2143297,2143297,197.85M,197.85M,NEW,0.34%
03027X100,AMT,AMERICAN TOWER CORP,1205312,1127463,208.01M,194.58M,+1448.3%,0.36%
852234103,XYZ,BLOCK INC,6298335,3186966,379.03M,191.79M,+102.4%,0.66%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,7479599,1916943,702.11M,179.94M,+34.5%,1.2%
055622104,BP,BP PLC,5354731,3825536,251.67M,179.8M,+250.2%,0.44%
007903107,AMD,ADVANCED MICRO DEVICES INC,1414656,868663,287.78M,176.71M,+159.1%,0.5%
G93A5A101,VIK,VIKING HOLDINGS LTD,2960161,2340093,217.51M,171.95M,+377.4%,0.38%
01741R102,ATI,ATI INC,1932579,1172402,281.11M,170.54M,+154.2%,0.49%
683344105,ONTO,ONTO INNOVATION INC,1203658,818891,246.83M,167.93M,+212.8%,0.43%
539830109,LMT,LOCKHEED MARTIN CORP,295283,265146,178.47M,160.25M,+879.8%,0.31%
72348N109,PNFP,PINNACLE FINL PARTNERS INC,1844910,1844910,158.92M,158.92M,NEW,0.28%
552953101,MGM,MGM RESORTS INTERNATIONAL,4262249,4262249,157.75M,157.75M,NEW,0.27%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,2323949,2323949,150.15M,150.15M,NEW,0.26%
165167735,EXE,EXPAND ENERGY CORPORATION,1519602,1354453,166.82M,148.69M,+820.1%,0.29%
03753U106,APLS,APELLIS PHARMACEUTICALS INC,4183918,3586246,168.32M,144.27M,+600%,0.29%
03990B101,ARES,ARES MANAGEMENT CORPORATION,1292084,1292084,140.97M,140.97M,NEW,0.25%
G25508105,CRH,CRH PLC,1493977,1313601,157.05M,138.09M,+728.3%,0.27%
68389X105,ORCL,ORACLE CORP,1183832,937411,174.15M,137.9M,+380.4%,0.3%
88023U101,SGI,SOMNIGROUP INTERNATIONAL INC,2217676,1853112,163.93M,136.98M,+508.3%,0.29%
871829107,SYY,SYSCO CORP,2417404,1863248,172.43M,132.91M,+336.2%,0.3%
617446448,MS,MORGAN STANLEY,1446420,796332,238.04M,131.05M,+122.5%,0.41%
758750103,RRX,REGAL REXNORD CORPORATION,685595,685595,128.38M,128.38M,NEW,0.22%
189054109,CLX,CLOROX CO DEL,1592288,1234932,165.01M,127.98M,+345.6%,0.29%
45167R104,IEX,IDEX CORP,830856,673745,157.49M,127.71M,+428.8%,0.27%
22160K105,COST,COSTCO WHOLESALE CORPORATION,155579,122112,155.02M,121.68M,+364.9%,0.27%
674599105,OXY,OCCIDENTAL PETE CORP,2680365,1866133,174.22M,121.3M,+229.2%,0.3%
958102105,WDC,WESTERN DIGITAL CORP,623944,445159,168.77M,120.41M,+249%,0.29%
34964C106,FBIN,FORTUNE BRANDS INNOVATIONS I,3120261,3022892,121.6M,117.8M,+3104.6%,0.21%
29977A105,EVR,EVERCORE INC,390584,390584,116.59M,116.59M,NEW,0.2%
679295105,OKTA,OKTA INC,2770741,1437756,218.09M,113.17M,+107.9%,0.38%
28176E108,EW,EDWARDS LIFESCIENCES CORP,1826537,1382170,146.27M,110.68M,+311%,0.25%
026874784,AIG,AMERICAN INTL GROUP INC,1446071,1446071,108.82M,108.82M,NEW,0.19%
58507V107,MDLN,MEDLINE INC,3304305,2413205,147.04M,107.39M,+270.8%,0.26%
21874C102,CNM,CORE & MAIN INC,2841248,2146479,140.36M,106.04M,+308.9%,0.24%
N3167Y103,RACE,FERRARI N V,418547,299363,141.66M,101.32M,+251.2%,0.25%
199908104,FIX,COMFORT SYS USA INC,219232,72378,302.32M,99.81M,+49.3%,0.53%
02079K305,GOOGL,ALPHABET INC,645720,340720,185.68M,97.98M,+111.7%,0.32%
009158106,APD,AIR PRODUCTS AND CHEMICALS I,580568,336145,168.65M,97.65M,+137.5%,0.29%
37940X102,GPN,GLOBAL PMTS INC,1852803,1447886,124.69M,97.44M,+357.6%,0.22%
681116109,OLLI,OLLIES BARGAIN OUTLET HLDGS,1042883,1042883,95.99M,95.99M,NEW,0.17%
351858105,FNV,FRANCO NEV CORP,376013,376013,92.89M,92.89M,NEW,0.16%
974155103,WING,WINGSTOP INC,720385,595657,111.64M,92.31M,+477.6%,0.19%
18915M107,NET,CLOUDFLARE INC,428984,428984,88.52M,88.52M,NEW,0.15%
191216100,KO,COCA COLA CO,2622162,1160546,199.42M,88.26M,+79.4%,0.35%
941848103,WAT,WATERS CORP,354375,291419,105.53M,86.78M,+462.9%,0.18%
751212101,RL,RALPH LAUREN CORP,266232,244507,91.58M,84.11M,+1125.5%,0.16%
025537101,AEP,AMERICAN ELEC PWR CO INC,632175,632175,82.87M,82.87M,NEW,0.14%
14040H105,COF,CAPITAL ONE FINL CORP,1648712,451855,300.77M,82.43M,+37.8%,0.52%
26701L100,BROS,DUTCH BROS INC,2777241,1605471,140.7M,81.33M,+137%,0.24%
879369106,TFX,TELEFLEX INCORPORATED,677308,677308,81.01M,81.01M,NEW,0.14%
15135B101,CNC,CENTENE CORP DEL,2436892,2436892,79.78M,79.78M,NEW,0.14%
101137107,BSX,BOSTON SCIENTIFIC CORP,3687315,1252752,231.38M,78.61M,+51.5%,0.4%
872657101,TPG,TPG INC,2672813,1923180,108.28M,77.91M,+256.5%,0.19%
565788AF3,MARA,MARA HOLDINGS INC,109705000,85205000,97.26M,75.54M,+347.8%,0.17%
494368103,KMB,KIMBERLY-CLARK CORP,795624,778864,76.75M,75.14M,+4647.2%,0.13%
876030107,TPR,TAPESTRY INC,662314,521319,93.46M,73.56M,+369.7%,0.16%
21036P108,STZ,CONSTELLATION BRANDS INC,1891885,484610,283.78M,72.69M,+34.4%,0.49%
87612E106,TGT,TARGET CORP,586489,586489,71.08M,71.08M,NEW,0.12%
268150109,DT,DYNATRACE INC,1885851,1885851,69.74M,69.74M,NEW,0.12%
12503M108,CBOE,CBOE GLOBAL MKTS INC,247092,247092,69.45M,69.45M,NEW,0.12%
504922105,LH,LABCORP HOLDINGS INC,259566,259566,69.25M,69.25M,NEW,0.12%
05464T104,AXSM,AXSOME THERAPEUTICS INC.,424750,406751,71.79M,68.75M,+2259.9%,0.12%
05722G100,BKR,BAKER HUGHES COMPANY,1124692,1124692,68.66M,68.66M,NEW,0.12%
607828100,MOD,MODINE MFG CO,340664,315537,73.83M,68.38M,+1255.8%,0.13%
03073E105,COR,CENCORA INC,394336,217270,123.88M,68.25M,+122.7%,0.22%
109641100,EAT,BRINKER INTL INC,1124008,474840,160.47M,67.79M,+73.1%,0.28%
697900108,PAAS,PAN AMERN SILVER CORP,1418267,1219560,77.48M,66.62M,+613.7%,0.13%
45168D104,IDXX,IDEXX LABS INC,129284,118080,72.64M,66.35M,+1053.9%,0.13%
94106B101,WCN,WASTE CONNECTIONS INC,570160,400969,92.62M,65.13M,+237%,0.16%
146869102,CVNA,CARVANA CO,214978,206156,67.58M,64.81M,+2336.8%,0.12%
039483102,ADM,ARCHER DANIELS MIDLAND CO,884296,884296,64.28M,64.28M,NEW,0.11%
632307104,NTRA,NATERA INC,444199,318887,88.84M,63.77M,+254.5%,0.15%
02005N100,ALLY,ALLY FINL INC,1973140,1623481,77.41M,63.69M,+464.3%,0.13%
343412102,FLR,FLUOR CORP,1365571,1359389,63.7M,63.42M,+21989.5%,0.11%
437076102,HD,HOME DEPOT INC,1120985,188991,368.68M,62.16M,+20.3%,0.64%
224408104,CR,CRANE COMPANY,429843,359383,73.5M,61.45M,+510.1%,0.13%
372460105,GPC,GENUINE PARTS CO,839505,578387,88.78M,61.16M,+221.5%,0.15%
816851109,SRE,SEMPRA,618059,618059,60.06M,60.06M,NEW,0.1%
78475V103,MWH,SOLV ENERGY INC,1976191,1976191,59.35M,59.35M,NEW,0.1%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,546378,148784,214.05M,58.29M,+37.4%,0.37%
020002101,ALL,ALLSTATE CORP,278055,278055,57.65M,57.65M,NEW,0.1%
23804L103,DDOG,DATADOG INC,474436,474436,56.01M,56.01M,NEW,0.1%
20825C104,COP,CONOCOPHILLIPS,530339,421839,70M,55.68M,+388.8%,0.12%
531229755,FWONK,LIBERTY MEDIA CORP DEL,1686063,640096,143.35M,54.42M,+61.2%,0.25%
860630102,SF,STIFEL FINL CORP,726138,726138,53.68M,53.68M,NEW,0.09%
031100100,AME,AMETEK INC,373872,248840,80.14M,53.34M,+199%,0.14%
701094104,PH,PARKER-HANNIFIN CORP,272899,59516,244.31M,53.28M,+27.9%,0.42%
290876101,EMA,EMERA INC,1026305,1026305,53.12M,53.12M,NEW,0.09%
446150104,HBAN,HUNTINGTON BANCSHARES INC,7395075,3331778,115.73M,52.14M,+82%,0.2%
558868105,MDGL,MADRIGAL PHARMACEUTICALS INC,225510,99075,118.05M,51.86M,+78.4%,0.21%
902681AB1,UGI,UGI CORP NEW,108743000,36600000,152.9M,51.46M,+50.7%,0.27%
89677Q107,TCOM,TRIP COM GROUP LTD,1088184,1021418,54.18M,50.86M,+1529.8%,0.09%
358039105,FRPT,FRESHPET INC,858081,858081,50.59M,50.59M,NEW,0.09%
440452100,HRL,HORMEL FOODS CORP,2391217,2223444,54.16M,50.36M,+1325.3%,0.09%
064058100,BK,BANK NEW YORK MELLON CORP,831900,423725,98.69M,50.27M,+103.8%,0.17%
26142V105,DKNG,DRAFTKINGS INC NEW,2520675,2304989,54.5M,49.83M,+1068.7%,0.09%
69331CAL2,PCG,PG&E CORP,104500000,47500000,108.58M,49.35M,+83.3%,0.19%
98980L101,ZM,ZOOM COMMUNICATIONS INC,606952,606952,48.79M,48.79M,NEW,0.08%
053484101,AVB,AVALONBAY CMNTYS INC,296549,296549,48.44M,48.44M,NEW,0.08%
67077M108,NTR,NUTRIEN LTD,641788,641788,48.43M,48.43M,NEW,0.08%
693475105,PNC,PNC FINL SVCS GROUP INC,257113,231566,53.5M,48.19M,+906.4%,0.09%
15117B202,CLDX,CELLDEX THERAPEUTICS INC NEW,3229939,1471582,102.45M,46.68M,+83.7%,0.18%
55024UAD1,LITE,LUMENTUM HLDGS INC,23659000,6500000,167.45M,46M,+37.9%,0.29%
34631F102,FPS,FORGENT POWER SOLUTIONS INC,1570524,1570524,45.97M,45.97M,NEW,0.08%
553530106,MSM,MSC INDL DIRECT INC,531418,490050,49.03M,45.22M,+1184.6%,0.09%
450056106,IRTC,IRHYTHM HOLDINGS INC,599405,379937,70.74M,44.84M,+173.1%,0.12%
844895102,SWX,SOUTHWEST GAS HLDGS INC,514794,514794,44.74M,44.74M,NEW,0.08%
31428X106,FDX,FEDEX CORP,380606,125557,135.56M,44.72M,+49.2%,0.24%
615394202,MOGA,MOOG INC,164414,151919,48.11M,44.46M,+1215.8%,0.08%
77311W101,RKT,ROCKET COS INC,11119421,3109258,158.45M,44.31M,+38.8%,0.28%
90138F102,TWLO,TWILIO INC,951879,349690,119.77M,44M,+58.1%,0.21%
66987V109,NVS,NOVARTIS AG,283837,283837,43.36M,43.36M,NEW,0.08%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,1199206,760389,67.74M,42.95M,+173.3%,0.12%
47215P106,JD,JD.COM INC,2712603,1443678,80.21M,42.69M,+113.8%,0.14%
458140100,INTC,INTEL CORP,2947714,947714,130.08M,41.82M,+47.4%,0.23%
57060D108,MKTX,MARKETAXESS HLDGS INC,252825,252825,41.71M,41.71M,NEW,0.07%
209115104,ED,CONSOLIDATED EDISON INC,368308,368308,41.69M,41.69M,NEW,0.07%
009066101,ABNB,AIRBNB INC,843683,329855,106.54M,41.65M,+64.2%,0.19%
23282W605,CYTK,CYTOKINETICS INC,626102,626102,41.27M,41.27M,NEW,0.07%
842587DZ7,SO,SOUTHERN CO,37041000,37041000,41.23M,41.23M,NEW,0.07%
04351PAD3,ASND,ASCENDIS PHARMA A/S,47794000,27794000,70.48M,40.98M,+139%,0.12%
40415F101,HDB,HDFC BANK LTD,1745521,1621937,43.43M,40.35M,+1312.4%,0.08%
115637209,BF.B,BROWN FORMAN CORP,1848302,1513398,48.87M,40.01M,+451.9%,0.08%
69343T107,PJT,PJT PARTNERS INC,290646,286181,40.61M,39.99M,+6409.4%,0.07%
416515104,HIG,HARTFORD INSURANCE GROUP INC,401368,293775,54.28M,39.73M,+273%,0.09%
143658300,CCL,CARNIVAL CORP,6887847,1533811,178.26M,39.7M,+28.6%,0.31%
37045V100,GM,GENERAL MTRS CO,698812,532309,52.06M,39.66M,+319.7%,0.09%
91912E105,VALE,VALE S A,2875351,2456365,45.75M,39.08M,+586.3%,0.08%
629377508,NRG,NRG ENERGY INC,274835,265494,40.16M,38.8M,+2842.2%,0.07%
N97284108,NBIS,NEBIUS GROUP N.V.,373881,373881,38.79M,38.79M,NEW,0.07%
76118Y104,REZI,RESIDEO TECHNOLOGIES INC,1149532,1149532,38.75M,38.75M,NEW,0.07%
81730H109,S,SENTINELONE INC,6242396,2993568,80.4M,38.56M,+92.1%,0.14%
741623102,PRMB,PRIMO BRANDS CORPORATION,8369420,2036947,157.6M,38.36M,+32.2%,0.27%
57636Q104,MA,MASTERCARD INCORPORATED,76754,76754,38.35M,38.35M,NEW,0.07%
48251W104,KKR,KKR & CO INC,679040,414518,62.81M,38.34M,+156.7%,0.11%
806407102,HSIC,SCHEIN HENRY INC,520134,520134,38.33M,38.33M,NEW,0.07%
67576A100,OCUL,OCULAR THERAPEUTIX INC,5534985,4518737,46.88M,38.27M,+444.6%,0.08%
256163106,DOCU,DOCUSIGN INC,2239522,803103,106.18M,38.08M,+55.9%,0.18%
501242101,KLIC,KULICKE & SOFFA INDS INC,1969464,579313,129.43M,38.07M,+41.7%,0.23%
45073V108,ITT,ITT INC,198060,198060,37.74M,37.74M,NEW,0.07%
097023105,BA,BOEING CO,241682,187410,48.1M,37.3M,+345.3%,0.08%
90138A103,VNET,VNET GROUP INC,16113395,4430554,135.19M,37.17M,+37.9%,0.24%
G96629103,WTW,WILLIS TOWERS WATSON PLC LTD,164284,127554,47.76M,37.08M,+347.3%,0.08%
147448104,CWST,CASELLA WASTE SYS INC,463949,463949,36.81M,36.81M,NEW,0.06%
76243J105,RYTM,RHYTHM PHARMACEUTICALS INC,846801,417381,73.65M,36.3M,+97.2%,0.13%
450056AB2,IRTC,IRHYTHM HOLDINGS INC,33000000,33000000,36.29M,36.29M,NEW,0.06%
G3265R107,APTV,APTIV PLC,521622,521622,36.22M,36.22M,NEW,0.06%
315616102,FFIV,F5 INC,482256,122989,139.53M,35.58M,+34.2%,0.24%
070830104,BBWI,BATH & BODY WORKS INC,3752211,1879000,70.05M,35.08M,+100.3%,0.12%
770323103,RHI,ROBERT HALF INC.,2184034,1372798,55.47M,34.87M,+169.2%,0.1%
G50871105,JAZZ,JAZZ PHARMACEUTICALS PLC,358634,183634,67.8M,34.72M,+104.9%,0.12%
86333MAA6,LRN,STRIDE INC,20027000,20027000,34.66M,34.66M,NEW,0.06%
448579102,H,HYATT HOTELS CORP,866299,240931,124.57M,34.64M,+38.5%,0.22%
443510607,HUBB,HUBBELL INC,70536,70536,34.61M,34.61M,NEW,0.06%
G9456A100,GLNG,GOLAR LNG LTD,717381,637562,38.82M,34.5M,+798.8%,0.07%
7591EP100,RF,REGIONS FINANCIAL CORP NEW,1319866,1319866,34.47M,34.47M,NEW,0.06%
501812AD3,,LCI INDS,28400000,28400000,34.36M,34.36M,NEW,0.06%
565394103,CART,MAPLEBEAR INC,916492,916492,34.33M,34.33M,NEW,0.06%
98419M100,XYL,XYLEM INC,287034,287034,34.3M,34.3M,NEW,0.06%
737446104,POST,POST HLDGS INC,427198,344543,42.23M,34.06M,+416.8%,0.07%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,1130507,1130507,34.05M,34.05M,NEW,0.06%
04247X102,AWI,ARMSTRONG WORLD INDS INC NEW,205479,205479,33.86M,33.86M,NEW,0.06%
55826TAB8,SPHR,SPHERE ENTERTAINMENT CO,10000000,10000000,33.71M,33.71M,NEW,0.06%
750491102,RDNT,RADNET INC,855372,597759,47.81M,33.41M,+232%,0.08%
G48833118,WFRD,WEATHERFORD INTL PLC,393003,345596,37.17M,32.69M,+729%,0.06%
750940108,RAL,RALLIANT CORP,2079120,785106,86.47M,32.65M,+60.7%,0.15%
64361Q101,VNOM,VIPER ENERGY INC,1539313,693930,72.33M,32.61M,+82.1%,0.13%
36317J209,GLXY,GALAXY DIGITAL INC.,1762436,1762436,32.52M,32.52M,NEW,0.06%
92763W103,VIPS,VIPSHOP HLDGS LTD,3188723,2067747,50.13M,32.5M,+184.5%,0.09%
15102K100,CELC,CELCUITY INC,280324,280324,32M,32M,NEW,0.06%
90184D100,TWST,TWIST BIOSCIENCE CORP,669732,669732,31.83M,31.83M,NEW,0.06%
G51502105,JCI,JOHNSON CONTROLS INTERNATION,1420606,242329,186.03M,31.73M,+20.6%,0.32%
231021106,CMI,CUMMINS INC,182698,58829,98.3M,31.65M,+47.5%,0.17%
09857L108,BKNG,BOOKING HOLDINGS INC,7389,7389,31.11M,31.11M,NEW,0.05%
60855R100,MOH,MOLINA HEALTHCARE INC,317560,232878,42.33M,31.04M,+275%,0.07%
G0896C103,TBBB,BBB FOODS INC,876198,876198,30.99M,30.99M,NEW,0.05%
22266T109,CPNG,COUPANG INC,7794909,1625551,147.17M,30.69M,+26.3%,0.26%
374163103,GERN,GERON CORP,20457134,20457134,30.48M,30.48M,NEW,0.05%
200525103,CBSH,COMMERCE BANCSHARES INC,612630,612630,30.14M,30.14M,NEW,0.05%
G9087Q102,TROX,TRONOX HOLDINGS PLC,4844886,3079565,47.33M,30.09M,+174.4%,0.08%
717081103,PFE,PFIZER INC,4365063,1059371,122.57M,29.75M,+32%,0.21%
453204109,PI,IMPINJ INC,289131,289131,29.69M,29.69M,NEW,0.05%
78351F107,RYAN,RYAN SPECIALTY HOLDINGS INC,879982,879982,29.69M,29.69M,NEW,0.05%
28618M106,ESI,ELEMENT SOLUTIONS INC,2035362,858310,69.49M,29.3M,+72.9%,0.12%
05964H105,SAN,BANCO SANTANDER SA,2806971,2561089,31.66M,28.89M,+1041.6%,0.06%
406216101,HAL,HALLIBURTON CO,849685,737385,33.13M,28.75M,+656.6%,0.06%
171779309,CIEN,CIENA CORP,544655,73975,211.45M,28.72M,+15.7%,0.37%
29364G103,ETR,ENTERGY CORP NEW,1757392,252690,197.46M,28.39M,+16.8%,0.34%
980745103,WWD,WOODWARD INC,149169,79121,53.39M,28.32M,+113%,0.09%
74276L105,PRCT,PROCEPT BIOROBOTICS CORP,1128543,1128543,28.22M,28.22M,NEW,0.05%
91529Y106,UNM,UNUM GROUP,1153852,386132,84.27M,28.2M,+50.3%,0.15%
36322Q206,GLTO,DAMORA THERAPEUTICS INC,1193708,1084708,30.92M,28.09M,+995.1%,0.05%
446413106,HII,HUNTINGTON INGALLS INDS INC,79577,73585,30.23M,27.95M,+1228.1%,0.05%
904767803,UL,UNILEVER PLC,488846,488846,27.85M,27.85M,NEW,0.05%
92189F106,GDX,VANECK ETF TRUST,466137,303214,42.78M,27.83M,+186.1%,0.07%
50050N103,KTB,KONTOOR BRANDS INC,686936,394408,48.28M,27.72M,+134.8%,0.08%
880779103,TEX,TEREX CORP NEW,620972,467857,36.7M,27.65M,+305.6%,0.06%
00215W100,ASX,ASE TECHNOLOGY HLDG CO LTD,1674519,1268638,36.3M,27.5M,+312.6%,0.06%
31816X106,FLY,FIREFLY AEROSPACE INC,961540,961540,27.38M,27.38M,NEW,0.05%
78462F103,SPY,STATE STR SPDR S&P 500 ETF T,42000,42000,27.31M,27.31M,NEW,0.05%
227046109,CROX,CROCS INC,596501,327018,49.52M,27.15M,+121.4%,0.09%
37637Q105,GBCI,GLACIER BANCORP INC NEW,598379,598379,26.73M,26.73M,NEW,0.05%
92243G108,PCVX,VAXCYTE INC,620401,458787,36.05M,26.66M,+283.9%,0.06%
546347105,LPX,LOUISIANA PAC CORP,403860,365396,29.38M,26.58M,+950%,0.05%
136375102,CNI,CANADIAN NATL RY CO,779813,257191,80.14M,26.43M,+49.2%,0.14%
69352PAS2,PPX,PPL CAP FDG INC,22500000,22500000,26.38M,26.38M,NEW,0.05%
62957HAL9,NBR,NABORS INDS INC,37693000,28613000,34.64M,26.3M,+315.1%,0.06%
M7S64H106,MNDY,MONDAY COM LTD,380339,380339,26.29M,26.29M,NEW,0.05%
78781J109,SAIL,SAILPOINT INC,3063900,1983269,40.57M,26.26M,+183.5%,0.07%
000899104,ADMA,ADMA BIOLOGICS INC,3288757,2894878,29.63M,26.08M,+735%,0.05%
532457108,LLY,ELI LILLY & CO,95766,28020,88.08M,25.77M,+41.4%,0.15%
827048109,SLGN,SILGAN HLDGS INC,735826,662256,28.55M,25.7M,+900.2%,0.05%
81764X103,TTAN,SERVICETITAN INC,527283,404692,33.46M,25.68M,+330.1%,0.06%
98311A105,WH,WYNDHAM HOTELS & RESORTS INC,315419,315419,25.62M,25.62M,NEW,0.04%
13100M509,CALX,CALIX INC,513814,513814,25.17M,25.17M,NEW,0.04%
25402D102,DOCN,DIGITALOCEAN HLDGS INC,880638,287823,75.54M,24.69M,+48.6%,0.13%
G76279101,ROIV,ROIVANT SCIENCES LTD,890900,890900,24.68M,24.68M,NEW,0.04%
338307101,FIVN,FIVE9 INC,2316334,1613926,35.14M,24.48M,+229.8%,0.06%
631103108,NDAQ,NASDAQ INC,810263,287840,68.78M,24.43M,+55.1%,0.12%
205768302,CRK,COMSTOCK RES INC,1284883,1158449,27.09M,24.42M,+916.2%,0.05%
023939101,AMTM,AMENTUM HOLDINGS INC,1630563,935276,42.53M,24.39M,+134.5%,0.07%
531229AQ5,FWONK,LIBERTY MEDIA CORP DEL,21000000,21000000,24.29M,24.29M,NEW,0.04%
110448107,BTI,BRITISH AMERN TOB PLC,414217,414217,24.22M,24.22M,NEW,0.04%
46120E602,ISRG,INTUITIVE SURGICAL INC,635309,52490,292.87M,24.2M,+9%,0.51%
55354G100,MSCI,MSCI INC,44828,44828,24.16M,24.16M,NEW,0.04%
09581B103,OWL,BLUE OWL CAPITAL INC,3656309,2643833,33.38M,24.14M,+261.1%,0.06%
92556V106,VTRS,VIATRIS INC,1777181,1777181,24.01M,24.01M,NEW,0.04%
540424108,L,LOEWS CORP,329295,219832,35.15M,23.46M,+200.8%,0.06%
12008R107,BLDR,BUILDERS FIRSTSOURCE INC,572626,284739,47.14M,23.44M,+98.9%,0.08%
156431108,CENX,CENTURY ALUM CO,569451,397043,33.42M,23.3M,+230.3%,0.06%
682189AU9,ON,ON SEMICONDUCTOR CORP,35000000,23500000,34.28M,23.02M,+204.3%,0.06%
62914V106,NIO,NIO INC,6633398,3812438,40M,22.99M,+135.1%,0.07%
H8817H100,RIG,TRANSOCEAN LTD,5406425,3449571,35.84M,22.87M,+176.3%,0.06%
500255104,KSS,KOHLS CORP,1765243,1765243,22.77M,22.77M,NEW,0.04%
131193104,CALY,CALLAWAY GOLF CO,2329903,1626610,32.34M,22.58M,+231.3%,0.06%
03823U102,AAOI,APPLIED OPTOELECTRONICS INC,265543,265543,22.46M,22.46M,NEW,0.04%
19240Q201,COGT,COGENT BIOSCIENCES INC,1410826,583301,54.3M,22.45M,+70.5%,0.09%
01748X102,ALGT,ALLEGIANT TRAVEL CO,276882,276882,22.44M,22.44M,NEW,0.04%
45827U109,INTA,INTAPP INC,1003287,870318,25.77M,22.36M,+654.5%,0.04%
64110L106,NFLX,NETFLIX INC.,230000,230000,22.11M,22.11M,NEW,0.04%
29446Y502,EQX,EQUINOX GOLD CORP,2063406,1530358,29.8M,22.1M,+287.1%,0.05%
92277GAZ0,VTR,VENTAS RLTY LTD PARTNERSHIP,50256000,14656000,75.32M,21.96M,+41.2%,0.13%
52603A208,LC,LENDINGCLUB ISSUANCE TR SER,2748062,1520899,39.35M,21.78M,+123.9%,0.07%
784305104,HTO,H2O AMERICA,371129,371129,21.77M,21.77M,NEW,0.04%
74935Q107,RBA,RB GLOBAL INC,226830,226830,21.75M,21.75M,NEW,0.04%
M5216V106,GLBE,GLOBAL E ONLINE LTD,697438,697438,21.52M,21.52M,NEW,0.04%
589889104,MMSI,MERIT MED SYS INC,741942,305411,51.14M,21.05M,+70%,0.09%
92047W101,VVV,VALVOLINE INC,621746,621746,20.94M,20.94M,NEW,0.04%
778296103,ROST,ROSS STORES INC,1098133,96568,237.89M,20.92M,+9.6%,0.41%
G6375R107,NESR,NATIONAL ENERGY SERVICES REU,964985,964985,20.72M,20.72M,NEW,0.04%
N72482156,QGEN,QIAGEN NV,511912,511912,20.5M,20.5M,NEW,0.04%
09173B107,BITF,BITFARMS LTD,11612813,10511681,22.64M,20.49M,+954.6%,0.04%
594972AS0,MSTR,STRATEGY INC,87500000,24500000,73.17M,20.49M,+38.9%,0.13%
775109200,RCI,ROGERS COMMUNICATIONS INC,713365,525065,27.42M,20.18M,+278.8%,0.05%
74767V109,QS,QUANTUMSCAPE CORP,3533531,3128616,22.54M,19.96M,+772.7%,0.04%
52490G102,LEGN,LEGEND BIOTECH CORP,3886017,1101211,70.3M,19.92M,+39.5%,0.12%
59522J103,MAA,MID-AMER APT CMNTYS INC,162841,162841,19.89M,19.89M,NEW,0.03%
00191U102,ASGN,ASGN INC,504645,504645,19.53M,19.53M,NEW,0.03%
91332U101,U,UNITY SOFTWARE INC,6677309,886953,146.5M,19.46M,+15.3%,0.25%
349381103,FIGR,FIGURE TECHNOLOGY SOLUTIO,949406,565706,32.23M,19.21M,+147.4%,0.06%
603170101,MLYS,MINERALYS THERAPEUTICS INC,1911433,704213,51.78M,19.08M,+58.3%,0.09%
920253101,VMI,VALMONT INDS INC,47411,47411,18.94M,18.94M,NEW,0.03%
874080104,TAL,TAL ED GROUP,1663111,1663111,18.91M,18.91M,NEW,0.03%
90400D108,RARE,ULTRAGENYX PHARMACEUTICAL IN,893295,893295,18.71M,18.71M,NEW,0.03%
N30577105,ZGN,ERMENEGILDO ZEGNA N V,1977316,1790677,20.6M,18.66M,+959.4%,0.04%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,126709,126709,18.53M,18.53M,NEW,0.03%
405552100,HLN,HALEON PLC,6574038,1834221,65.81M,18.36M,+38.7%,0.11%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,686437,65845,190.74M,18.3M,+10.6%,0.33%
688239201,OSK,OSHKOSH CORP,123790,123790,18.22M,18.22M,NEW,0.03%
76131D103,QSR,RESTAURANT BRANDS INTL INC,246090,246090,18.19M,18.19M,NEW,0.03%
