CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
74373P108,PVCT,PROVECTUS BIOPHARMACEUTI,52600,0,2.68K,0,NO CHANGE,<.01%
G66721104,NCLH,NORWEGIAN CRUISE LINE F,100,0,1.87K,0,NO CHANGE,<.01%
675232102,OII,OCEANEERING INTL INC,50,0,1.77K,0,NO CHANGE,<.01%
980228308,WDS,WOODSIDE ENERGY GROUP FSPONSORED ADR 1 ADR REPS 1 ORD SHS,72,0,1.72K,0,NO CHANGE,<.01%
46641Q837,JPST,JPMORGAN ULTRA-SHORT INCOME ETF,32,0,1.62K,0,NO CHANGE,<.01%
18270P109,CLAR,CLARUS CORP NEW,502,0,1.36K,0,NO CHANGE,<.01%
12504L109,CBRE,CBRE GROUP INC CLASS CLASS A,10,0,1.35K,0,NO CHANGE,<.01%
46436E502,TECB,ISHARES U.S. TECH BREAKTHROUGH MULTISECTORETF,15,0,849,0,NO CHANGE,<.01%
084423102,WRB,BERKLEY W R CORP,12,0,795,0,NO CHANGE,<.01%
88583P203,SCWO,374WATER INC,250,0,710,0,NO CHANGE,<.01%
42727R203,IPST,IP STRATEGY HLDGS INC,2625,0,693,0,NO CHANGE,<.01%
389637109,GBTC,GRAYSCALE BITCOIN TRUST ETF,11,0,580,0,NO CHANGE,<.01%
92345Y106,VRSK,VERISK ANALYTICS INC CLASS A,3,0,569,0,NO CHANGE,<.01%
G6683N103,NU,NU HLDGS LTD FCLASS CLASS A,35,0,503,0,NO CHANGE,<.01%
10922N103,BHF,BRIGHTHOUSE FINL INC,8,0,479,0,NO CHANGE,<.01%
112830104,RA,BROOKFIELD REAL ASSETS I,27,0,347,0,NO CHANGE,<.01%
37611X209,DNA,GINKGO BIOWORKS HLDG CLASS CLASS A,50,0,307,0,NO CHANGE,<.01%
68622V106,OGN,ORGANON & CO,50,0,300,0,NO CHANGE,<.01%
29664W105,ESPR,ESPERION THERAPEUTICS IN,102,0,279,0,NO CHANGE,<.01%
G8267P108,SW,SMURFIT WESTROCK PLC F,6,0,239,0,NO CHANGE,<.01%
75150G104,RAMM,RAMM PHARMA CORP F,15000,0,182,0,NO CHANGE,<.01%
26740W109,QBTS,D-WAVE QUANTUM INC,8,0,115,0,NO CHANGE,<.01%
549498202,LCID,LUCID GROUP INC,10,0,95,0,NO CHANGE,<.01%
15961R303,CHPT,CHARGEPOINT HLDGS INC CLASS A,15,0,73,0,NO CHANGE,<.01%
389930207,BTC,GRAYSCALE BITCOIN MINI TRUST ETF,2,0,60,0,NO CHANGE,<.01%
64110Y108,NLOP,NET LEASE OFFICE PPTYS,5,0,58,0,NO CHANGE,<.01%
826598609,NTRP,NEXTTRIP INC,15,0,49,0,NO CHANGE,<.01%
16106R109,CWBHF,CHARLOTTES WEB HLDGS I F,3,0,2,0,NO CHANGE,<.01%
03815U607,BNBX,BNB PLUS CORP,1,0,1,0,NO CHANGE,<.01%
30336V103,FFU,F4 URANIUM CORPORATION,0,-78,0,-4,CLOSE,0%
138035704,CGC,CANOPY GROWTH CORP F,1,-21,1,-21,-95.5%,<.01%
928662600,VWAGY,VOLKSWAGEN AG UNSPONSRED ADR,0,-6,0,-74,CLOSE,0%
949746101,WFC,WELLS FARGO & CO,6379,-1,507.83K,-79.61,-0%,0.42%
30336Y107,FUU,F3 URANIUM CORPORATION,0,-781,0,-85,CLOSE,0%
N5505D105,MICC,MAGNUM ICE CREAM COMPANY NV ORD SHS,0,-7,0,-111,CLOSE,0%
50050N103,KTB,KONTOOR BRANDS INCORPORATED,0,-2,0,-122,CLOSE,0%
595017104,MCHP,MICROCHIP TECHNOLOGY INC,154,-3,9.95K,-193.83,-1.9%,<.01%
26827L109,ECTM,ECA MARCELLUS TR I COM UNIT,0,-500,0,-246,CLOSE,0%
071813109,BAX,BAXTER INTERNATIONAL INCORPORATED,0,-13,0,-248,CLOSE,0%
76169C100,REXR,REXFORD INDL RLTY INC REIT,39,-8,1.28K,-261.74,-17%,<.01%
36465A109,GGN,GAMCO GLOBAL GOLD NAT RES & COM SH BEN INT,0,-60,0,-310,CLOSE,0%
25400Q105,DJT,TRUMP MEDIA & TECHNOLOGY GROUP,0,-30,0,-397,CLOSE,0%
922042676,VNQI,VANGUARD GLOBAL EX-U.S. REAL ESTATE ETF,0,-10,0,-458,CLOSE,0%
922908553,VNQ,VANGUARD REAL ESTATE ETF,0,-6,0,-531,CLOSE,0%
G7709Q104,RPRX,ROYALTY PHARMA PLC FCLASS A,237,-13,11.37K,-623.62,-5.2%,<.01%
54303R101,LGFRY,LONGFOR GROUP HLDGS LIMITED UNSPONSORED ADR,0,-59,0,-649,CLOSE,0%
458140100,INTC,INTEL CORP,6100,-15,269.19K,-661.95,-0.2%,0.22%
42806J700,HTZ,HERTZ GLOBAL HLDGS INCORPORATED COM NEW,0,-192,0,-987,CLOSE,0%
194162103,CL,COLGATE PALMOLIVE COMPANY,0,-13,0,-1.03K,CLOSE,0%
27579R104,EWBC,EAST WEST BANCORP,7,-10,747,-1.07K,-58.8%,<.01%
74347Y888,UCO,PROSHARES ULTRA BLOOMBERG CRUDE OIL,0,-57,0,-1.1K,CLOSE,0%
22822V101,CCI,CROWN CASTLE INCORPORATED REIT,0,-13,0,-1.16K,CLOSE,0%
464287291,IXN,ISHARES GLOBAL TECH ETF,1024,-12,102.37K,-1.2K,-1.2%,0.09%
896522109,TRN,TRINITY INDUSTRIES INCORPORATED,0,-46,0,-1.22K,CLOSE,0%
67010L100,NVX,NOVONIX LTD F,509,-1768,351,-1.22K,-77.6%,<.01%
573331105,MMLP,MARTIN MIDSTREAM PRTNRS L P UNIT L P INT,0,-500,0,-1.3K,CLOSE,0%
806857108,SLB,SLB LIMITED COM STK,0,-35,0,-1.34K,CLOSE,0%
59410T106,MGDDY,CIE GENERALE DES ETABLISSEMENT UNSPONSORD ADR,0,-81,0,-1.35K,CLOSE,0%
30051E104,EVVTY,EVOLUTION AB ADR,0,-21,0,-1.44K,CLOSE,0%
550021109,LULU,LULULEMON ATHLETICA INCORPORATED,0,-7,0,-1.46K,CLOSE,0%
43858F109,HKXCY,HONG KONG EXCHANGES & CLEARING UNSPONSORED ADR,0,-28,0,-1.47K,CLOSE,0%
824551105,SHECY,SHIN ETSU CHEMICAL COMPANY LIMITED ADR,0,-95,0,-1.48K,CLOSE,0%
36318L203,GXYYY,GALAXY ENTERTAINMENT GROUP LIMITED UNSPONSORED ADR,0,-61,0,-1.5K,CLOSE,0%
504922105,LH,LABCORP HOLDINGS INCORPORATED COM SHS,0,-6,0,-1.5K,CLOSE,0%
G3265R107,APTV,APTIV PLC COM SHS,0,-20,0,-1.52K,CLOSE,0%
124830878,CBL,CBL & ASSOC PPTYS INC,125,-40,4.8K,-1.54K,-24.2%,<.01%
363576109,AJG,GALLAGHER ARTHUR J & COMPANY,0,-6,0,-1.55K,CLOSE,0%
G0176J109,ALLE,ALLEGION PLC ORD SHS,0,-10,0,-1.59K,CLOSE,0%
81619Q105,SEM,SELECT MED HLDGS CORPORATION,0,-108,0,-1.6K,CLOSE,0%
36266G107,GEHC,GE HEALTHCARE TECHNOLOGIES INCORPORATED COMMON STOCK,0,-20,0,-1.64K,CLOSE,0%
20603L102,CON,CONCENTRA GROUP HOLDINGS PAREN COMMON STOCK,0,-86,0,-1.69K,CLOSE,0%
06849F108,B,BARRICK MNG CORP F,1628,-42,66.41K,-1.71K,-2.5%,0.06%
904708104,UNF,UNIFIRST CORPORATION MASS,0,-9,0,-1.74K,CLOSE,0%
136385101,CNQ,CANADIAN NAT RES LIMITED,0,-52,0,-1.76K,CLOSE,0%
910047109,UAL,UNITED AIRLS HLDGS INCORPORATED,0,-16,0,-1.79K,CLOSE,0%
654445303,NTDOY,NINTENDO LIMITED UNSPON ADS,0,-106,0,-1.79K,CLOSE,0%
723484101,PNW,PINNACLE WEST CAP CORPORATION,0,-21,0,-1.86K,CLOSE,0%
803054204,SAP,SAP SE FSPONSORED ADR 1 ADR REPS 1 ORD SHS,434,-11,74.31K,-1.88K,-2.5%,0.06%
903731107,ULS,UL SOLUTIONS INCORPORATED CLASS A COM SHS,0,-24,0,-1.89K,CLOSE,0%
297284200,ESLOY,ESSILOR LUXOTTICA UNSPONSORED ADR,0,-12,0,-1.9K,CLOSE,0%
91912E105,VALE,VALE S A SPONSORED ADS,0,-150,0,-1.96K,CLOSE,0%
Y2573F102,FLEX,FLEX LTD F,14,-30,916,-1.96K,-68.2%,<.01%
15135U109,CVE,CENOVUS ENERGY INCORPORATED,0,-116,0,-1.96K,CLOSE,0%
525327102,LDOS,LEIDOS HOLDINGS INCORPORATED,0,-11,0,-1.98K,CLOSE,0%
759509102,RS,RELIANCE INCORPORATED,0,-7,0,-2.02K,CLOSE,0%
771049103,RBLX,ROBLOX CORPORATION CLASS A,0,-25,0,-2.03K,CLOSE,0%
858119100,STLD,STEEL DYNAMICS INCORPORATED,0,-12,0,-2.03K,CLOSE,0%
142795202,CABGY,CARLSBERG AS SPONSORED ADR,0,-78,0,-2.05K,CLOSE,0%
433578507,HTHIY,HITACHI LIMITED ADR 2 COM,0,-66,0,-2.06K,CLOSE,0%
46982L108,J,JACOBS SOLUTIONS INCORPORATED,0,-16,0,-2.12K,CLOSE,0%
126349109,CSGS,CSG SYSTEMS INTERNATIONAL INCORPORATED,0,-28,0,-2.15K,CLOSE,0%
Q7264T252,"PDN,Paladin Energy Ltd""",PALADIN ENERGY LIMITED SHS NEW,0,-336,0,-2.15K,CLOSE,0%
922042858,VWO,VANGUARD FTSE EMERGING MARKETS INDEX FUND ETF SHARES,1544,-40,83.45K,-2.16K,-2.5%,0.07%
889110102,TOELY,TOKYO ELECTRON LIMITED UNSPON ADR,0,-20,0,-2.19K,CLOSE,0%
038336103,ATR,APTARGROUP INCORPORATED,0,-18,0,-2.19K,CLOSE,0%
679580100,ODFL,OLD DOMINION FREIGHT LINE INCORPORATED,0,-14,0,-2.19K,CLOSE,0%
29446M102,EQNR,EQUINOR ASA SPONSORED ADR,0,-93,0,-2.2K,CLOSE,0%
87807B107,TRP,TC ENERGY CORPORATION,0,-40,0,-2.2K,CLOSE,0%
46266C105,IQV,IQVIA HLDGS INC,453,-13,77.25K,-2.22K,-2.8%,0.06%
302520101,FNB,F N B CORPORATION,0,-130,0,-2.22K,CLOSE,0%
91879Q109,MTN,VAIL RESORTS INCORPORATED,0,-17,0,-2.26K,CLOSE,0%
88088L103,TEZNY,TRASMISSIONE ELETTRICITA RETE UNSPONSORED ADR,0,-71,0,-2.27K,CLOSE,0%
502441306,LVMUY,LVMH MOET HENNESSY LOU VUITTON ADR,0,-15,0,-2.27K,CLOSE,0%
020002101,ALL,ALLSTATE CORP,100,-11,20.73K,-2.28K,-9.9%,0.02%
465717106,ITOCY,ITOCHU CORPORATION SPON ADR,0,-19,0,-2.32K,CLOSE,0%
904678406,UNCRY,UNICREDIT SPA UNSPONSORD ADR,0,-56,0,-2.33K,CLOSE,0%
227047305,COIHY,CRODA INTERNATIONAL PLC UNSPONSORD ADR,0,-129,0,-2.34K,CLOSE,0%
759530108,RELX,RELX PLC SPONSORED ADR,0,-58,0,-2.34K,CLOSE,0%
02263T104,AMADY,AMADEUS IT GROUP S A UNSPONSORED ADS,0,-32,0,-2.36K,CLOSE,0%
780641205,KPN,KONINKLIJKE KPN NV SPONSORED ADR,0,-512,0,-2.39K,CLOSE,0%
92206C649,VTWV,VANGUARD RUSSELL 2000 VALUE ETF,0,-15,0,-2.4K,CLOSE,0%
48241A105,KB,KB FINL GROUP INCORPORATED SPONSORED ADR,0,-28,0,-2.41K,CLOSE,0%
29670G102,WTRG,ESSENTIAL UTILS INCORPORATED,0,-63,0,-2.42K,CLOSE,0%
641069406,NSRGY,NESTLE S A SPONSORED ADR,0,-25,0,-2.47K,CLOSE,0%
461130106,IKTSY,INTERTEK GROUP PLC ADR,0,-40,0,-2.49K,CLOSE,0%
977874205,WTKWY,WOLTERS KLUWER N V SPONSORED ADR,0,-24,0,-2.49K,CLOSE,0%
25243Q205,DEO,DIAGEO PLC SPON ADR NEW,0,-29,0,-2.5K,CLOSE,0%
359590304,FJTSY,FUJITSU LIMITED UNSPONSORED ADR,0,-91,0,-2.51K,CLOSE,0%
756255204,RBGLY,RECKITT BENCK GRP SPONSORED ADR,0,-157,0,-2.54K,CLOSE,0%
539439109,LYG,LLOYDS BANKING GROUP PLC SPONSORED ADR,0,-484,0,-2.56K,CLOSE,0%
892331307,TM,TOYOTA MOTOR CORPORATION ADS,0,-12,0,-2.57K,CLOSE,0%
670100205,NVO,NOVO-NORDISK A S FSPONSORED ADR 1 ADR REPS 1 ORD SHS,10,-70,368,-2.58K,-87.5%,<.01%
92206C714,VONV,VANGUARD RUSSELL 1000 VALUE ETF,0,-28,0,-2.58K,CLOSE,0%
23636T100,DANOY,DANONE SPONSORED ADR,0,-145,0,-2.62K,CLOSE,0%
921932828,VIOO,VANGUARD S&P SMALL-CAP 600 ETF,0,-24,0,-2.66K,CLOSE,0%
443510607,HUBB,HUBBELL INCORPORATED,0,-6,0,-2.67K,CLOSE,0%
83175M205,SNN,SMITH & NEPHEW PLC SPDN ADR NEW,0,-82,0,-2.69K,CLOSE,0%
46434G848,PICK,ISHARES INCORPORATED MSCI GBL ETF NEW,0,-53,0,-2.72K,CLOSE,0%
29286D105,ENGIY,ENGIE SA SPONS ADR,0,-105,0,-2.76K,CLOSE,0%
929740108,WAB,WABTEC,0,-13,0,-2.77K,CLOSE,0%
927320101,VCISY,VINCI S A ADR,0,-81,0,-2.85K,CLOSE,0%
775109200,RCI,ROGERS COMMUNICATIONS INCORPORATED CLASS B,0,-77,0,-2.9K,CLOSE,0%
74834L100,DGX,QUEST DIAGNOSTICS INCORPORATED,0,-17,0,-2.95K,CLOSE,0%
92838X805,NCV,VIRTUS CONVERTIBLE & INCOME FD COM NEW,0,-196,0,-2.97K,CLOSE,0%
37733W204,GSK,GSK PLC SPONSORED ADR,0,-61,0,-2.99K,CLOSE,0%
G27907107,DOLE,DOLE PLC ORD SHS,0,-201,0,-3.01K,CLOSE,0%
78467K107,SSEZY,SSE PLC SPONSORED ADR,0,-103,0,-3.02K,CLOSE,0%
69349H107,TXNM,TXNM ENERGY INCORPORATED,0,-52,0,-3.06K,CLOSE,0%
808513105,SCHW,SCHWAB CHARLES CORPORATION,0,-31,0,-3.1K,CLOSE,0%
922042718,VSS,VANGUARD FTSE ALL-WORLD EX-US SMALL-CAP ETF,0,-22,0,-3.15K,CLOSE,0%
771195104,RHHBY,ROCHE HLDGS AG BASEL SPONSORED ADR,0,-61,0,-3.16K,CLOSE,0%
682680103,OKE,ONEOK INC NEW,1000,-35,90.39K,-3.16K,-3.4%,0.08%
31620R303,FNF,FIDELITY NATIONAL FINANCIAL IN COM SHS,0,-58,0,-3.17K,CLOSE,0%
78460A106,SNMRY,SNAM S.P.A. UNSPONSORD ADR,0,-239,0,-3.17K,CLOSE,0%
502431109,LHX,L3HARRIS TECHNOLOGIES INCORPORATED,0,-11,0,-3.23K,CLOSE,0%
826197501,SIEGY,SIEMENS A G SPONSORED ADR,0,-23,0,-3.23K,CLOSE,0%
52110M109,LAZ,LAZARD INCORPORATED,0,-69,0,-3.35K,CLOSE,0%
197236102,COLB,COLUMBIA BKG SYSTEMS INCORPORATED,0,-120,0,-3.35K,CLOSE,0%
110448107,BTI,BRITISH AMERN TOB PLC SPONSORED ADR,0,-60,0,-3.4K,CLOSE,0%
92189H607,OIH,VANECK OIL SERVICES ETF,0,-12,0,-3.42K,CLOSE,0%
455793109,IDEXY,INDUSTRIA DE DISENO TEXTIL IND UNSPONSORD ADR,0,-207,0,-3.42K,CLOSE,0%
65473P105,NI,NISOURCE INCORPORATED,0,-82,0,-3.42K,CLOSE,0%
05964H105,SAN,BANCO SANTANDER SA ADR,0,-292,0,-3.42K,CLOSE,0%
418056107,HAS,HASBRO INC,27,-37,2.53K,-3.46K,-57.8%,<.01%
05722G100,BKR,BAKER HUGHES COMPANY CLASS A,0,-77,0,-3.51K,CLOSE,0%
45262P102,IMBBY,IMPERIAL BRANDS PLC SPON ADR,0,-85,0,-3.57K,CLOSE,0%
25157Y202,DHLGY,DEUTSCHE POST AG SPONSORED ADR,0,-65,0,-3.57K,CLOSE,0%
780087102,RY,ROYAL BK CDA,0,-21,0,-3.58K,CLOSE,0%
922908363,VOO,VANGUARD S&P 500 ETF,422,-6,252.17K,-3.59K,-1.4%,0.21%
42824C208,HPEC,HEWLETT PACKARD ENTERPRISE COMPANY. 7.625 MAND CONV,0,-54,0,-3.6K,CLOSE,0%
25278X109,FANG,DIAMONDBACK ENERGY INCORPORATED,0,-24,0,-3.61K,CLOSE,0%
64110D104,NTAP,NETAPP INCORPORATED,0,-34,0,-3.64K,CLOSE,0%
482480100,KLAC,KLA CORPORATION COM NEW,0,-3,0,-3.65K,CLOSE,0%
934550203,WMG,WARNER MUSIC GROUP CORPORATION COM CLASS A,0,-119,0,-3.65K,CLOSE,0%
88162F105,TTI,TETRA TECHNOLOGIES INCORPORATED DEL,0,-392,0,-3.67K,CLOSE,0%
26875P101,EOG,EOG RES INCORPORATED,0,-35,0,-3.67K,CLOSE,0%
N97284108,NBIS,NEBIUS GROUP N.V. SHS CLASS A,0,-44,0,-3.68K,CLOSE,0%
54211Y107,LSEGY,LONDON STK EXCHANGE GROUP SPONSORED ADS,0,-126,0,-3.79K,CLOSE,0%
446150104,HBAN,HUNTINGTON BANCSHARES INCORPORATED,0,-222,0,-3.85K,CLOSE,0%
04623U102,ALPMY,ASTELLAS PHARMA INCORPORATED ADR,0,-289,0,-3.86K,CLOSE,0%
684060106,ORANY,ORANGE SPONSORED ADR,0,-236,0,-3.94K,CLOSE,0%
N6596X109,NXPI,NXP SEMICONDUCTORS N V F,493,-20,97.05K,-3.94K,-3.9%,0.08%
054536107,AXAHY,AXA SA SPONSORED ADR,0,-82,0,-3.94K,CLOSE,0%
302130109,EXPD,EXPEDITORS INTERNATIONAL WASH INCORPORATED,0,-27,0,-4.02K,CLOSE,0%
911363109,URI,UNITED RENTALS INCORPORATED,0,-5,0,-4.05K,CLOSE,0%
00130H105,AES,AES CORPORATION,0,-283,0,-4.06K,CLOSE,0%
382550101,GT,GOODYEAR TIRE & RUBBER COMPANY,0,-465,0,-4.07K,CLOSE,0%
018820100,ALIZY,ALLIANZ SE UNSPONSRD ADS,0,-91,0,-4.17K,CLOSE,0%
253868103,DLR,DIGITAL RLTY TR INCORPORATED REIT,0,-27,0,-4.18K,CLOSE,0%
009279100,EADSY,AIRBUS SE UNSPONSORED ADR,0,-72,0,-4.19K,CLOSE,0%
337932107,FE,FIRSTENERGY CORPORATION,0,-94,0,-4.21K,CLOSE,0%
55336V100,MPLX,MPLX LP COM UNIT REP LTD,0,-80,0,-4.27K,CLOSE,0%
29273V100,ET,ENERGY TRANSFER L P LP,2264,-222,43.7K,-4.28K,-8.9%,0.04%
553530106,MSM,MSC INDL DIRECT INCORPORATED CLASS A,0,-51,0,-4.29K,CLOSE,0%
G87052109,TEL,TE CONNECTIVITY PLC ORD SHS,0,-19,0,-4.32K,CLOSE,0%
038222105,AMAT,APPLIED MATLS INCORPORATED,0,-17,0,-4.37K,CLOSE,0%
251566105,DTEGY,DEUTSCHE TELEKOM AG SPONSORED ADS,0,-135,0,-4.38K,CLOSE,0%
68389X105,ORCL,ORACLE CORP,1175,-30,172.8K,-4.41K,-2.5%,0.14%
651639106,NEM,NEWMONT CORP,3988,-41,431.7K,-4.44K,-1%,0.36%
816851109,SRE,SEMPRA,0,-51,0,-4.5K,CLOSE,0%
50212V100,LPLA,LPL FINL HLDGS INCORPORATED,0,-13,0,-4.64K,CLOSE,0%
912008109,USFD,US FOODS HLDG CORPORATION,0,-62,0,-4.67K,CLOSE,0%
23304Y100,DBSDY,DBS GROUP HOLDINGS LIMITED SPONSORED ADR,0,-27,0,-4.73K,CLOSE,0%
67077M108,NTR,NUTRIEN LTD F,200,-63,15.09K,-4.75K,-24%,0.01%
80105N105,SNY,SANOFI FSPONSORED ADR 1 ADR REPS 0.5 ORD SHS,500,-100,24.09K,-4.82K,-16.7%,0.02%
989825104,ZURVY,ZURICH INSURANCE GROUP AG SPONSORED ADR,0,-127,0,-4.82K,CLOSE,0%
580589109,MGRC,MCGRATH RENTCORP,0,-46,0,-4.83K,CLOSE,0%
668074305,NWE,NORTHWESTERN ENERGY GROUP INCORPORATED COM NEW,0,-75,0,-4.84K,CLOSE,0%
450737101,IBDRY,IBERDROLA S A SPON ADR,0,-56,0,-4.86K,CLOSE,0%
253393102,DKS,DICKS SPORTING GOODS INCORPORATED,0,-25,0,-4.95K,CLOSE,0%
03073E105,COR,CENCORA INCORPORATED,0,-15,0,-5.07K,CLOSE,0%
451107106,IDA,IDACORP INCORPORATED,0,-42,0,-5.32K,CLOSE,0%
626188106,MURGY,MUNICH RE GROUP UNSPONSORED ADR,0,-406,0,-5.36K,CLOSE,0%
66987V109,NVS,NOVARTIS AG SPONSORED ADR,0,-39,0,-5.38K,CLOSE,0%
942622200,WSO,WATSCO INCORPORATED,0,-16,0,-5.39K,CLOSE,0%
05523R107,BAESY,BAE SYSTEMS PLC SPONSORED ADR,0,-59,0,-5.44K,CLOSE,0%
70432V102,PAYC,PAYCOM SOFTWARE INCORPORATED,0,-35,0,-5.58K,CLOSE,0%
025537101,AEP,AMERICAN ELEC PWR CO INC,19,-45,2.49K,-5.9K,-70.3%,<.01%
459506101,IFF,INTERNATIONAL FLAVORS&FRAGRANC,0,-90,0,-6.07K,CLOSE,0%
501044101,KR,KROGER COMPANY,0,-98,0,-6.12K,CLOSE,0%
95040Q104,WELL,WELLTOWER INC REIT,150,-31,29.66K,-6.13K,-17.1%,0.02%
126650100,CVS,CVS HEALTH CORPORATION,0,-78,0,-6.19K,CLOSE,0%
244199105,DE,DEERE & CO,1246,-11,701.87K,-6.2K,-0.9%,0.58%
031162100,AMGN,AMGEN INCORPORATED,0,-19,0,-6.22K,CLOSE,0%
56501R106,MFC,MANULIFE FINL CORPORATION,0,-173,0,-6.28K,CLOSE,0%
670699107,QQQX,NUVEEN NASDAQ 100 DYNAMIC OVER COM SHS,0,-221,0,-6.3K,CLOSE,0%
67073B106,JPC,NUVEEN PREFERRED & INCOME OPPORTUNIT,0,-805,0,-6.53K,CLOSE,0%
001317205,AAGIY,AIA GROUP LIMITED SPONSORED ADR,0,-159,0,-6.53K,CLOSE,0%
G25839104,CCEP,COCA-COLA EUROPACIFIC PARTNERS SHS,0,-75,0,-6.8K,CLOSE,0%
F92124100,TTE,TOTALENERGIES SE ACT,0,-104,0,-6.8K,CLOSE,0%
291011104,EMR,EMERSON ELEC COMPANY,0,-52,0,-6.9K,CLOSE,0%
892356106,TSCO,TRACTOR SUPPLY COMPANY,0,-139,0,-6.95K,CLOSE,0%
055622104,BP,BP PLC SPONSORED ADR,0,-201,0,-6.98K,CLOSE,0%
315948109,FBTC,FIDELITY WISE ORIGIN BITCOIN FUND,637,-121,37.6K,-7.14K,-16%,0.03%
075887109,BDX,BECTON DICKINSON & COMPANY,0,-37,0,-7.18K,CLOSE,0%
617446448,MS,MORGAN STANLEY,3290,-44,541.43K,-7.24K,-1.3%,0.45%
770700102,HOOD,ROBINHOOD MKTS INC CLASS A,0,-66,0,-7.46K,CLOSE,0%
67072T108,JFR,NUVEEN FLOATING RATE INCOME FD,0,-965,0,-7.56K,CLOSE,0%
092524107,BGY,BLACKROCK ENHANCED INTL DIV TR COM BENE INTER,0,-1286,0,-7.56K,CLOSE,0%
29364G103,ETR,ENTERGY CORPORATION NEW,0,-83,0,-7.67K,CLOSE,0%
23325P104,DNP,DNP SELECT INCOME FD INCORPORATED,0,-774,0,-7.73K,CLOSE,0%
922907746,VTEB,VANGUARD TAX-EXEMPT BOND ETF,0,-156,0,-7.84K,CLOSE,0%
15189T107,CNP,CENTERPOINT ENERGY INCORPORATED,0,-209,0,-8.01K,CLOSE,0%
415864107,NVRI,ENVIRI CORPORATION,0,-451,0,-8.09K,CLOSE,0%
27829F108,EXG,EATON VANCE TAX-MANAGED GLOBAL,0,-850,0,-8.1K,CLOSE,0%
68828E809,ODV,OSISKO DEVELOPMENT CORPORATION COM NEW,0,-2333,0,-8.14K,CLOSE,0%
91529Y106,UNM,UNUM GROUP,175,-112,12.78K,-8.18K,-39%,0.01%
13648X108,CLMPF,CANADIAN PREM SAND INCORPORATED,0,-168000,0,-8.57K,CLOSE,0%
984017103,XHR,XENIA HOTELS & RESORTS INCORPORATED REIT,0,-613,0,-8.67K,CLOSE,0%
20825C104,COP,CONOCOPHILLIPS,95,-68,12.54K,-8.98K,-41.7%,0.01%
81369Y506,XLE,STATE STREET ENERGY SELECT SECTOR SPDR ETF,250,-148,15.31K,-9.07K,-37.2%,0.01%
362397101,GAB,GABELLI EQUITY TR INCORPORATED,0,-1500,0,-9.26K,CLOSE,0%
29357K103,ENVA,ENOVA INTL INC,0,-60,0,-9.43K,CLOSE,0%
02209S103,MO,ALTRIA GROUP INC,10,-150,660,-9.9K,-93.8%,<.01%
46138E404,PCEF,INVESCO CEF INCOME COMPOSITE ETF,0,-500,0,-9.94K,CLOSE,0%
40171V100,GWRE,GUIDEWIRE SOFTWARE INCORPORATED,0,-50,0,-10.05K,CLOSE,0%
76131D103,QSR,RESTAURANT BRANDS INTERNATIONAL INCORPORATED,0,-149,0,-10.17K,CLOSE,0%
375558103,GILD,GILEAD SCIENCES INC,137,-79,19.09K,-11.01K,-36.6%,0.02%
46428Q109,SLV,ISHARES SILVER TRUST,620,-164,42.25K,-11.18K,-20.9%,0.04%
67075G103,JGH,NUVEEN GLOBAL HIGH INCOME FD SHS,0,-900,0,-11.35K,CLOSE,0%
H1467J104,CB,CHUBB LTD F,301,-35,98.11K,-11.41K,-10.4%,0.08%
92204A504,VHT,VANGUARD HEALTH CARE ETF,0,-40,0,-11.51K,CLOSE,0%
904767803,UL,UNILEVER PLC SPON ADR NEW,0,-177,0,-11.58K,CLOSE,0%
060505104,BAC,BANK OF AMERICA CORP,350,-238,17.06K,-11.6K,-40.5%,0.01%
17275R102,CSCO,CISCO SYS INC,495,-157,38.41K,-12.18K,-24.1%,0.03%
842587107,SO,SOUTHERN CO,100,-131,9.65K,-12.64K,-56.7%,<.01%
882508104,TXN,TEXAS INSTRS INC,367,-66,71.25K,-12.81K,-15.2%,0.06%
855244109,SBUX,STARBUCKS CORPORATION,0,-153,0,-12.88K,CLOSE,0%
24703L202,DELL,DELL TECHNOLOGIES INC CLASS CLASS C,1034,-79,169.7K,-12.97K,-7.1%,0.14%
46138E354,SPLV,INVESCO S&P 500 LOW VOLATILITY ETF,0,-185,0,-13.21K,CLOSE,0%
609207105,MDLZ,MONDELEZ INTERNATIONAL INCORPORATED CLASS A,0,-249,0,-13.4K,CLOSE,0%
464287655,IWM,ISHARES RUSSELL 2000 ETF,442,-55,109.62K,-13.64K,-11.1%,0.09%
78518H202,BRW,SABA CAPITAL INCOME & OPRNT FD SHS NEW,0,-2000,0,-14.02K,CLOSE,0%
91232N207,USO,"UNITED STATES OIL FUND, LP",0,-211,0,-14.59K,CLOSE,0%
89832Q109,TFC,TRUIST FINL CORP,329,-323,15.12K,-14.85K,-49.5%,0.01%
30231G102,XOM,EXXON MOBIL CORP,91,-88,15.44K,-14.93K,-49.2%,0.01%
38141G104,GS,GOLDMAN SACHS GROUP INC,76,-18,63.88K,-15.13K,-19.1%,0.05%
464288802,SUSA,ISHARES TR ESG OPTIMIZED,0,-114,0,-15.91K,CLOSE,0%
64110L106,NFLX,NETFLIX INC,30261,-177,2.91M,-17.02K,-0.6%,2.4%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,1848,-455,71K,-17.48K,-19.8%,0.06%
