CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
773903109,ROK,ROCKWELL AUTOMATION INC,577,577,200.94K,200.94K,NEW,0.01%
76954A103,RIVN,RIVIAN AUTOMOTIVE INC,13854,13854,200.74K,200.74K,NEW,0.01%
595112103,MU,MICRON TECHNOLOGY INC,4373,577,1.41M,185.68K,+15.2%,0.08%
46625H100,JPM,JPMORGAN CHASE & CO,60011,654,17.03M,185.59K,+1.1%,1%
231021106,CMI,CUMMINS INC,8881,358,4.54M,183.19K,+4.2%,0.27%
69331C108,PCG,PG&E CORP,10361,10361,181.11K,181.11K,NEW,0.01%
81369Y803,XLK,SELECT SECTOR SPDR TR,5749,1384,732.95K,176.45K,+31.7%,0.04%
921909768,VXUS,VANGUARD STAR FDS,32101,2155,2.4M,160.83K,+7.2%,0.14%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,24389,4195,918.97K,158.07K,+20.8%,0.05%
78433H675,QQQI,NEOS ETF TRUST,7780,3124,374.38K,150.33K,+67.1%,0.02%
032095101,APH,AMPHENOL CORP,7331,1216,873.46K,144.88K,+19.9%,0.05%
369604301,GE,GE AEROSPACE,2599,526,710.1K,143.71K,+25.4%,0.04%
922908744,VTV,VANGUARD INDEX FDS,2272,731,438.48K,141.08K,+47.4%,0.03%
316092709,FIDU,FIDELITY COVINGTON TRUST,62979,1639,5.27M,137.12K,+2.7%,0.31%
88636W288,NVOX,TIDAL TRUST II,73178,14056,687.14K,131.99K,+23.8%,0.04%
N07059210,ASML,ASML HLDG NV,706,105,885.58K,131.71K,+17.5%,0.05%
922908553,VNQ,VANGUARD INDEX FDS,3705,1437,323.6K,125.51K,+63.4%,0.02%
464287523,SOXX,ISHARES TR,30154,405,9.34M,125.47K,+1.4%,0.56%
110122108,BMY,BRISTOL-MYERS SQUIBB CO,7540,2034,450.37K,121.49K,+36.9%,0.03%
911363109,URI,UNITED RENTALS INC,11103,170,7.93M,121.35K,+1.6%,0.47%
244199105,DE,DEERE & CO,17720,216,9.84M,119.99K,+1.2%,0.59%
808524797,SCHD,SCHWAB STRATEGIC TR,49538,3900,1.51M,118.87K,+8.5%,0.09%
922908736,VUG,VANGUARD INDEX FDS,2998,271,1.26M,113.81K,+9.9%,0.07%
315912808,ONEQ,FIDELITY COMWLTH TR,4046,1374,331.05K,112.42K,+51.4%,0.02%
922908363,VOO,VANGUARD INDEX FDS,20172,189,11.72M,109.79K,+0.9%,0.7%
808524102,SCHB,SCHWAB STRATEGIC TR,22476,4403,548.19K,107.39K,+24.4%,0.03%
25459W102,TECL,DIREXION SHARES ETF TRUST,78939,1320,6.05M,101.24K,+1.7%,0.36%
64082X203,NGEN,NERVGEN PHARMA CORP,25500,25500,95.11K,95.11K,NEW,<.01%
91324P102,UNH,UNITEDHEALTH GROUP INC,1879,360,491.92K,94.25K,+23.7%,0.03%
30231G102,XOM,EXXON MOBIL CORP,15128,519,2.59M,88.99K,+3.6%,0.15%
02079K305,GOOGL,ALPHABET INC,455282,308,124.52M,84.24K,+0.1%,7.4%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,23463,604,3.23M,83.08K,+2.6%,0.19%
911549103,UAMY,UNITED STATES ANTIMONY CORP,10461,10461,82.33K,82.33K,NEW,<.01%
512807306,LRCX,LAM RESEARCH CORP,39741,410,7.95M,81.97K,+1%,0.47%
46138G649,QQQM,INVESCO EXCH TRADED FD TR II,2712,339,623.42K,77.93K,+14.3%,0.04%
75886F107,REGN,REGENERON PHARMACEUTICALS,31466,103,23.58M,77.18K,+0.3%,1.4%
46641Q837,JPST,J P MORGAN EXCHANGE TRADED F,13206,1461,667.83K,73.88K,+12.4%,0.04%
46434G103,IEMG,ISHARES INC,6885,1086,463.47K,73.11K,+18.7%,0.03%
46432F842,IEFA,ISHARES TR,8181,822,717.4K,72.08K,+11.2%,0.04%
464287655,IWM,ISHARES TR,1552,292,371.96K,69.98K,+23.2%,0.02%
15101Q207,CLS,CELESTICA INC,2860,260,735.7K,66.88K,+10%,0.04%
N97284108,NBIS,NEBIUS GROUP N.V.,6146,712,567.06K,65.69K,+13.1%,0.03%
922908751,VB,VANGUARD INDEX FDS,6527,248,1.66M,62.96K,+3.9%,0.1%
46432F834,IXUS,ISHARES TR,5976,705,500.43K,59.04K,+13.4%,0.03%
770700102,HOOD,ROBINHOOD MKTS INC,6821,851,444.46K,55.45K,+14.3%,0.03%
36467W109,GME,GAMESTOP CORP,10677,2447,237.79K,54.5K,+29.7%,0.01%
49456B101,KMI,KINDER MORGAN INC DEL,28796,1515,968.99K,50.98K,+5.6%,0.06%
46434V621,DGRO,ISHARES TR,4854,729,334.85K,50.29K,+17.7%,0.02%
78464A854,SPLG,SPDR SERIES TRUST,55890,636,4.16M,47.31K,+1.2%,0.25%
31624J729,FYEE,FIDELITY GREENWOOD STREET TR,31575,1721,832.63K,45.38K,+5.8%,0.05%
651639106,NEM,NEWMONT CORP,355,355,36.57K,36.57K,NEW,<.01%
72201Y101,PDI,PIMCO DYNAMIC INCOME FD,20408,2068,338.57K,34.31K,+11.3%,0.02%
293792107,EPD,ENTERPRISE PRODS PARTNERS L,14521,814,567.48K,31.81K,+5.9%,0.03%
02072L375,TBG,EA SERIES TRUST,7130,917,246.41K,31.69K,+14.8%,0.01%
46428Q109,SLV,ISHARES SILVER TR,6564,490,416.97K,31.13K,+8.1%,0.02%
464285204,IAU,ISHARES GOLD TR,3470,321,294.68K,27.26K,+10.2%,0.02%
316092501,FNCL,FIDELITY COVINGTON TRUST,14965,386,1.03M,26.51K,+2.6%,0.06%
46222L108,IONQ,IONQ INC,7252,993,192.83K,26.4K,+15.9%,0.01%
H8817H100,RIG,TRANSOCEAN LTD,39307,3655,261.39K,24.31K,+10.3%,0.02%
682680103,OKE,ONEOK INC NEW,11839,244,1.1M,22.68K,+2.1%,0.07%
86800U302,SMCI,SUPER MICRO COMPUTER INC,9961,1020,209.78K,21.48K,+11.4%,0.01%
464287614,IWF,ISHARES TR,545,51,223.95K,20.96K,+10.3%,0.01%
62914V106,NIO,NIO INC,20884,3779,115.07K,20.82K,+22.1%,<.01%
01609W102,BABA,ALIBABA GROUP HLDG LTD,1638,167,199.86K,20.38K,+11.4%,0.01%
70614W100,PTON,PELOTON INTERACTIVE INC,29248,5000,116.99K,20K,+20.6%,<.01%
N3167Y103,RACE,FERRARI N V,636,54,208.09K,17.67K,+9.3%,0.01%
92532F100,VRTX,VERTEX PHARMACEUTICALS INC,11806,39,5.23M,17.28K,+0.3%,0.31%
713448108,PEP,PEPSICO INC,2295,105,359.92K,16.47K,+4.8%,0.02%
12572Q105,CME,CME GROUP INC,1101,50,327.64K,14.88K,+4.8%,0.02%
580135101,MCD,MCDONALDS CORP,6538,47,2.02M,14.5K,+0.7%,0.12%
921943858,VEA,VANGUARD TAX-MANAGED FDS,8246,224,511.47K,13.89K,+2.8%,0.03%
464287291,IXN,ISHARES TR,2103,144,201.36K,13.79K,+7.4%,0.01%
002824100,ABT,ABBOTT LABORATORIES,2695,134,274.54K,13.65K,+5.2%,0.02%
464288513,HYG,ISHARES TR,5906,167,465.46K,13.16K,+2.9%,0.03%
291011104,EMR,EMERSON ELEC CO,2150,106,265.1K,13.07K,+5.2%,0.02%
00123Q104,AGNC,AGNC INVT CORP,16532,1317,162.67K,12.96K,+8.7%,<.01%
58733R102,MELI,MERCADOLIBRE INC,1267,8,2.05M,12.96K,+0.6%,0.12%
316092196,FDIG,FIDELITY COVINGTON TRUST,12789,402,396.2K,12.45K,+3.2%,0.02%
922908611,VBR,VANGUARD INDEX FDS,3167,57,672.32K,12.1K,+1.8%,0.04%
872590104,TMUS,T-MOBILE US INC,13392,55,2.87M,11.77K,+0.4%,0.17%
09290D101,BLK,BLACKROCK INC,403,12,376K,11.2K,+3.1%,0.02%
25461A718,AIBU,DIREXION SHARES ETF TRUST,14827,334,487.97K,10.99K,+2.3%,0.03%
718546104,PSX,PHILLIPS 66,1792,59,331.14K,10.9K,+3.4%,0.02%
617446448,MS,MORGAN STANLEY,2018,57,319.55K,9.03K,+2.9%,0.02%
19260Q107,COIN,COINBASE GLOBAL INC,2123,53,341.28K,8.52K,+2.6%,0.02%
14149Y108,CAH,CARDINAL HEALTH INC,2152,35,443.98K,7.22K,+1.7%,0.03%
H1467J104,CB,CHUBB LTD SWITZ,856,21,278.5K,6.83K,+2.5%,0.02%
001055102,AFL,AFLAC INC,1912,55,206.82K,5.95K,+3%,0.01%
92206C664,VTWO,VANGUARD SCOTTSDALE FDS,3235,60,313.05K,5.81K,+1.9%,0.02%
69351T106,PPL,PPL CORP,6030,150,229.26K,5.7K,+2.6%,0.01%
836100107,SOUN,SOUNDHOUND AI INC,25687,895,154.89K,5.4K,+3.6%,<.01%
46434V381,XT,ISHARES TR,15562,73,1.02M,4.8K,+0.5%,0.06%
46138E354,SPLV,INVESCO EXCH TRADED FD TR II,130017,60,9.46M,4.37K,+0%,0.56%
92189F676,SMH,VANECK ETF TRUST,10792,12,3.91M,4.35K,+0.1%,0.23%
882508104,TXN,TEXAS INSTRS INC,1258,23,234.46K,4.29K,+1.9%,0.01%
780259305,SHEL,SHELL PLC,13531,35,1.25M,3.25K,+0.3%,0.07%
55336V100,MPLX,MPLX LP,7324,55,422.36K,3.17K,+0.8%,0.03%
37940X102,GPN,GLOBAL PMTS INC,4268,47,282.97K,3.12K,+1.1%,0.02%
316092402,FENY,FIDELITY COVINGTON TRUST,146975,88,5.06M,3.03K,+0.1%,0.3%
315948109,FBTC,FIDELITY WISE ORIGIN BITCOIN,95549,38,5.53M,2.2K,+0%,0.33%
030111207,AMSC,AMERICAN SUPERCONDUCTOR CORP,16209,52,522.1K,1.67K,+0.3%,0.03%
718172109,PM,PHILIP MORRIS INTL INC,4513,10,743.83K,1.65K,+0.2%,0.04%
81369Y605,XLF,SELECT SECTOR SPDR TR,7647,30,369.81K,1.45K,+0.4%,0.02%
808513105,SCHW,SCHWAB CHARLES CORP,5711,13,531.48K,1.21K,+0.2%,0.03%
025816109,AXP,AMERICAN EXPRESS CO,677,4,201.5K,1.19K,+0.6%,0.01%
009158106,APD,AIR PRODUCTS AND CHEMICALS I,1282,4,373.91K,1.17K,+0.3%,0.02%
76680V108,REI,RING ENERGY INC,10830,330,17.44K,531.29,+3.1%,<.01%
693718108,PCAR,PACCAR INC,2170,3,244.01K,337.35,+0.1%,0.01%
74348T102,PSEC,PROSPECT CAP CORP,10681,26,26.81K,65.26,+0.2%,<.01%
084670108,BRK.A,BERKSHIRE HATHAWAY INC DEL,2,0,1.43M,0,NO CHANGE,0.08%
464287457,SHY,ISHARES TR,9200,0,759K,0,NO CHANGE,0.05%
58958P104,MRBK,MERIDIAN CORP,25000,0,471.75K,0,NO CHANGE,0.03%
25434V708,DFAC,DIMENSIONAL ETF TRUST,8490,0,321.01K,0,NO CHANGE,0.02%
226552107,CXDO,CREXENDO INC,44722,0,267.88K,0,NO CHANGE,0.02%
031100100,AME,AMETEK INC,1018,0,212.12K,0,NO CHANGE,0.01%
833034101,SNA,SNAP ON INC,588,0,209.68K,0,NO CHANGE,0.01%
88634T840,AMZY,TIDAL TRUST II,10000,0,107.4K,0,NO CHANGE,<.01%
42806J700,HTZ,HERTZ GLOBAL HLDGS INC,12605,0,56.47K,0,NO CHANGE,<.01%
29664W105,ESPR,ESPERION THERAPEUTICS INC NE,14386,0,37.84K,0,NO CHANGE,<.01%
00972D105,AKBA,AKEBIA THREAPEUTICS INC,14600,0,19.27K,0,NO CHANGE,<.01%
53946R106,LDI,LOANDEPOT INC,11500,0,15.53K,0,NO CHANGE,<.01%
922042742,VT,VANGUARD INTL EQUITY INDEX F,3202,-5,429.69K,-670.96,-0.2%,0.03%
693475105,PNC,PNC FINL SVCS GROUP INC,1938,-4,390.77K,-806.55,-0.2%,0.02%
461202103,INTU,INTUIT,847,-2,363.51K,-858.34,-0.2%,0.02%
25459Y876,CURE,DIREXION SHARES ETF TRUST,5212,-10,451.6K,-866.46,-0.2%,0.03%
138035704,CGC,CANOPY GROWTH CORP,0,-824,0,-939,CLOSE,0%
88634T774,NVDY,TIDAL TRUST II,11225,-78,138.96K,-965.6,-0.7%,<.01%
91913Y100,VLO,VALERO ENERGY CORP,2289,-4,572.78K,-1K,-0.2%,0.03%
22717L101,CRON,CRONOS GROUP INC,0,-478,0,-1.26K,CLOSE,0%
824348106,SHW,SHERWIN WILLIAMS CO,1190,-6,375.99K,-1.9K,-0.5%,0.02%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,2392,-14,375.47K,-2.2K,-0.6%,0.02%
573284106,MLM,MARTIN MARIETTA MATLS INC,357,-4,204.76K,-2.29K,-1.1%,0.01%
316092865,FUTY,FIDELITY COVINGTON TRUST,5462,-40,322.99K,-2.37K,-0.7%,0.02%
58933Y105,MRK,MERCK & CO INC,22515,-26,2.66M,-3.07K,-0.1%,0.16%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,1879,-13,445.81K,-3.08K,-0.7%,0.03%
64110D104,NTAP,NETAPP INC,5109,-33,516.93K,-3.34K,-0.6%,0.03%
773121108,RKLB,ROCKET LAB CORP,7131,-60,409.17K,-3.44K,-0.8%,0.02%
573874104,MRVL,MARVELL TECHNOLOGY INC,3199,-40,280.89K,-3.51K,-1.2%,0.02%
45333F109,IXHL,INCANNEX HEALTHCARE INC,0,-10000,0,-3.58K,CLOSE,0%
36262G101,GXO,GXO LOGISTICS INCORPORATED,6016,-80,293.94K,-3.91K,-1.3%,0.02%
46137V233,XLG,INVESCO EXCHANGE TRADED FD T,6429,-77,339.64K,-4.07K,-1.2%,0.02%
464288810,IHI,ISHARES TR,6582,-79,346.2K,-4.16K,-1.2%,0.02%
98149E303,GLDM,WORLD GOLD TR,2524,-51,225.42K,-4.55K,-2%,0.01%
316092337,FFLG,FIDELITY COVINGTON TRUST,185566,-172,4.92M,-4.56K,-0.1%,0.29%
39366L307,RVYL,RYVYL INC,0,-30000,0,-4.86K,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,73370,-14,26.34M,-5.03K,-0%,1.6%
74340W103,PLD,PROLOGIS INC.,2440,-40,314.22K,-5.15K,-1.6%,0.02%
031162100,AMGN,AMGEN INC,920,-15,321.07K,-5.23K,-1.6%,0.02%
911312106,UPS,UNITED PARCEL SVCS INC,2765,-72,262.58K,-6.84K,-2.5%,0.02%
17275R102,CSCO,CISCO SYS INC,6099,-98,469.87K,-7.55K,-1.6%,0.03%
464288414,MUB,ISHARES TR,2096,-84,222.02K,-8.9K,-3.9%,0.01%
73044W302,POET,POET TECHNOLOGIES INC,12500,-1800,63.5K,-9.14K,-12.6%,<.01%
25461A858,AMZU,DIREXION SHARES ETF TRUST,66887,-400,1.67M,-10.01K,-0.6%,0.1%
464287804,IJR,ISHARES TR,6296,-84,761K,-10.15K,-1.3%,0.05%
00165C302,AMC,AMC ENTMT HLDGS INC,0,-6675,0,-10.41K,CLOSE,0%
81369Y704,XLI,SELECT SECTOR SPDR TR,1961,-68,307.04K,-10.65K,-3.4%,0.02%
697435105,PANW,PALO ALTO NETWORKS INC,9431,-72,1.46M,-11.11K,-0.8%,0.09%
742718109,PG,PROCTER & GAMBLE CO,3785,-78,547.78K,-11.29K,-2%,0.03%
038222105,AMAT,APPLIED MATLS INC,6829,-36,2.21M,-11.63K,-0.5%,0.13%
31447E105,FEMY,FEMASYS INC,0,-21000,0,-12.1K,CLOSE,0%
68389X105,ORCL,ORACLE CORP,7494,-91,1.04M,-12.63K,-1.2%,0.06%
501044101,KR,KROGER CO,15749,-187,1.16M,-13.79K,-1.2%,0.07%
855244109,SBUX,STARBUCKS CORP,5375,-167,466.15K,-14.48K,-3%,0.03%
381430503,GSLC,GOLDMAN SACHS ETF TR,2831,-130,344.28K,-15.81K,-4.4%,0.02%
389637109,GBTC,GRAYSCALE BITCOIN TRUST ETF,9474,-343,490.18K,-17.75K,-3.5%,0.03%
02209S103,MO,ALTRIA GROUP INC,21203,-271,1.42M,-18.16K,-1.3%,0.08%
464287242,LQD,ISHARES TR,6845,-174,741.42K,-18.85K,-2.5%,0.04%
37954Y483,QYLD,GLOBAL X FDS,13355,-1164,223.04K,-19.44K,-8%,0.01%
191216100,KO,COCA COLA CO,4416,-255,336.82K,-19.45K,-5.5%,0.02%
26441C204,DUK,DUKE ENERGY CORP NEW,2629,-161,346.24K,-21.2K,-5.8%,0.02%
00217D100,ASTS,AST SPACEMOBILE INC,12454,-292,919.38K,-21.56K,-2.3%,0.05%
701094104,PH,PARKER-HANNIFIN CORP,1647,-27,1.42M,-23.26K,-1.6%,0.08%
739650109,PROP,PRAIRIE OPER CO,62552,-11700,124.48K,-23.28K,-15.8%,<.01%
126408103,CSX,CSX CORP,18593,-588,739.46K,-23.39K,-3.1%,0.04%
26740W109,QBTS,D-WAVE QUANTUM INC,4541,-2001,58.95K,-25.98K,-30.6%,<.01%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,16625,-62,7.89M,-29.43K,-0.4%,0.47%
25461A577,JDST,DIREXION SHS ETF TR,0,-12113,0,-31.86K,CLOSE,0%
81369Y209,XLV,SELECT SECTOR SPDR TR,1786,-226,256.85K,-32.5K,-11.2%,0.02%
907818108,UNP,UNION PAC CORP,3096,-138,740.59K,-33.01K,-4.3%,0.04%
765504105,RR,RICHTECH ROBOTICS INC,0,-10435,0,-33.7K,CLOSE,0%
464287101,OEF,ISHARES TR,852,-111,262.69K,-34.22K,-11.5%,0.02%
892672106,TW,TRADEWEB MKTS INC,2745,-300,320.81K,-35.06K,-9.9%,0.02%
36828A101,GEV,GE VERNOVA INC,1059,-45,865.73K,-36.79K,-4.1%,0.05%
74743L100,Q,QNITY ELECTRONICS INC,9402,-346,1.01M,-37.06K,-3.5%,0.06%
478160104,JNJ,JOHNSON & JOHNSON,3052,-158,740.14K,-38.32K,-4.9%,0.04%
94106B101,WCN,WASTE CONNECTIONS INC,2234,-239,361.59K,-38.68K,-9.7%,0.02%
63942X106,NVTS,NAVITAS SEMICONDUCTOR CORP,10654,-5041,83.42K,-39.47K,-32.1%,<.01%
863667101,SYK,STRYKER CORPORATION,2220,-124,723.89K,-40.43K,-5.3%,0.04%
25461A833,NVDU,DIREXION SHARES ETF TRUST,2868,-468,249.43K,-40.7K,-14%,0.01%
92343V104,VZ,VERIZON COMMUNICATIONS INC,4289,-852,215.75K,-42.86K,-16.6%,0.01%
931142103,WMT,WALMART INC,33670,-348,4.16M,-42.98K,-1%,0.25%
532457108,LLY,ELI LILLY & CO,54594,-49,48.41M,-43.45K,-0.1%,2.9%
57636Q104,MA,MASTERCARD INCORPORATED,1436,-97,709.49K,-47.93K,-6.3%,0.04%
464287887,IJT,ISHARES TR,3545,-358,495.67K,-50.06K,-9.2%,0.03%
74347X831,TQQQ,PROSHARES TR,12206,-1440,462.49K,-54.56K,-10.6%,0.03%
184496107,CLH,CLEAN HARBORS INC,1385,-200,387.47K,-55.95K,-12.6%,0.02%
46137V464,XMMO,INVESCO EXCHANGE TRADED FD T,11632,-414,1.62M,-57.56K,-3.4%,0.1%
46432F339,QUAL,ISHARES TR,1342,-313,250.23K,-58.36K,-18.9%,0.01%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,7918,-126,3.76M,-59.85K,-1.6%,0.22%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,0,-12061,0,-60.18K,CLOSE,0%
65339F101,NEE,NEXTERA ENERGY INC,27575,-685,2.54M,-63.05K,-2.4%,0.15%
G3223R108,EG,EVEREST GROUP LTD,2015,-202,651.49K,-65.31K,-9.1%,0.04%
007903107,AMD,ADVANCED MICRO DEVICES INC,58779,-353,11.52M,-69.2K,-0.6%,0.69%
040413205,ANET,ARISTA NETWORKS INC,3357,-600,389.83K,-69.68K,-15.2%,0.02%
92189F601,NLR,VANECK ETF TRUST,1736,-555,220.72K,-70.56K,-24.2%,0.01%
921937835,BND,VANGUARD BD INDEX FDS,13796,-964,1.01M,-70.84K,-6.5%,0.06%
458140100,INTC,INTEL CORP,7902,-1765,325.47K,-72.7K,-18.3%,0.02%
874039100,TSM,TAIWAN SEMICONDUCTOR MANUFAC,5719,-235,1.81M,-74.38K,-3.9%,0.11%
060505104,BAC,BANK AMERICA CORP,23488,-1585,1.11M,-74.86K,-6.3%,0.07%
31609A503,FMDE,FIDELITY COVINGTON TRUST,9626,-2205,336.63K,-77.11K,-18.6%,0.02%
783859101,STBA,S & T BANCORP INC,12300,-1952,507.99K,-80.62K,-13.7%,0.03%
90353T100,UBER,UBER TECHNOLOGIES INC,208368,-1172,14.57M,-81.93K,-0.6%,0.87%
03831W108,APP,APPLOVIN CORP,655,-222,243.7K,-82.6K,-25.3%,0.01%
670682103,NMZ,NUVEEN MUN HIGH INCOME OPPOR,45081,-9236,451.26K,-92.45K,-17%,0.03%
